datetime,headline,summary,source,url,categories,tags,api_source
2025-06-06T12:51:36,"Ethereum ETFs extend inflow streak despite token bleed","Ethereum exchange-traded funds (ETFs) defy broader market downturn, holding steady with fresh inflows despite token’s struggles. On June 5, 2024, Ethereum ETFs recorded total inflows of $11.3 million, according to data from SosoValue. This marked the continuation of a positive trend that began earlier in the week, pushing their inflow streak to 14 consecutive days. However, the latest numbers reflected a notable drop from previous days. BlackRock’s ETHA was solely responsible for all the inflows, pulling in approximately $34.7 million. Offsetting the gains, Fidelity’s FETH recorded outflows of $23.4 million, while other issuers saw no activity. Still, the performance marked a win for the funds, especially when compared to ETH’s recent price action . Trading at hands at $2,478 at press time, the token is down approximately 6% in the past two weeks. ETH now sits roughly 33% below its 2025 high of around $3,700, reached earlier in January. You might also like: Vitalik Buterin admits Bitcoin’s dominance in certain areas of crypto Despite a few short-lived rallies sparking hopes of a recovery, the token has largely struggled as macroeconomic factors and fading investor confidence threaten its upward momentum. Meanwhile, Bitcoin ETFs failed to mirror their ETH counterparts, shedding $278 million in outflows on the same day. This was likely triggered by Thursday’s sharp price drop, which followed the headline-grabbing feud between US President Donald Trump and tech CEO Elon Musk. BTC led a broader market decline , slipping 3% and falling back to the $100,000 price range. In the bigger picture, Bitcoin ETF flows have swung inconsistently between inflows and outflows in the past weeks, reflecting continued investor uncertainty around the token’s performance. As Ether ETFs uphold their positive performance, issuers are loading up on the token. On June 3, on-chain analytics revealed that BlackRock purchased $50 million worth of Ether. Additionally, market confidence hasn’t completely waned despite the token’s price woes, and recent remarks by co-founder Vitalk Buterin chart a positive outlook for the broader ecosystem. Read more: Ethereum’s Pectra upgrade facing mounting exploit concerns",crypto_news,https://crypto.news/ethereum-etfs-extend-inflow-streak-despite-token-bleed/,"BTC|BUSINESS|ETH|MARKET|TRADING","News|Bitcoin ETF|Cryptocurrency|ethereum ETF",cryptocompare
2025-06-06T12:50:05,"Stellar Price Prediction 2025, 2026 – 2030: Will The XLM Coin Reach $1?","The post Stellar Price Prediction 2025, 2026 – 2030: Will The XLM Coin Reach $1? appeared first on Coinpedia Fintech News Story Highlights The live price of the Stellar crypto is $ 0.26290854 . XLM price could reach a maximum of $1.29 in 2025. This altcoin could surpass the $6 mark with a high of $6.19 by 2030. With the crypto market expecting 2025 to be a bullish year, marketers have their radars on the top 20 fundamentally strong cryptos. And Stellar is one among the many altcoins that the marketers do not want to miss out on ahead of the altcoin season. Stellar being on the bucket list is largely fueled by its fundamentals and adoption. In a very recent update, Stellar has facilitated cross-border payments effectively using USDC. Contrarily, Stellar drives institutional finance through partnerships with firms including JP Morgan, Deutsche Bank, Visa, and Netflix, among others. The intricate dynamics of XLM have raised the curtain for the million-dollar question: “Will XLM make a comeback?” If yes, then “When will XLM reach $1?” This Stellar (XLM) Price Prediction clears all such queries and hints at the price targets for 2025 and the years to follow until 2030. Table of Contents Story Highlights Overview Stellar Lumens Price Prediction 2025 Stellar Lumens Price Targets 2026 – 2030 Stellar Crypto Price Prediction 2026 XLM Price Prediction 2027 Stellar Token Price Action 2028 XLM Coin Price Analysis 2029 Stellar Price Prediction 2030 Market Analysis CoinPedia’s Stellar Price Prediction Navigating Stellar’s Future: A Conclusion on XLM’s Potential FAQs Overview Cryptocurrency Stellar Token XLM USD Price $ 0.26290854 -2.17% Market Cap $ 8,199,627,837.0720 Trading Volume 31,188,137,906.1233 Circulating Supply $ 249,896,913.3952 All-time high $0.9381 on 04th January 2018 All-time low $0.0011227 on 19th November 2014 *The statistics are from press time. Stellar Lumens Price Prediction 2025 If the market sentiment intensifies and investors experience an AltSeason, this can push the price of this crypto token toward a new ATH. Considering the present market sentiments, the XLM price could conclude the year 2025 with a potential high of $1.29. In case of a bearish correction, the XLM price USD might slide down to $0.65. With this, the Stellar price could settle with an average trading price of $0.97. Year Potential Low Average Price Potential High 2025 $0.65 $0.97 $1.29 Read our XRP Price Prediction 2025, 2026 – 2030! Stellar Lumens Price Targets 2026 – 2030 Year Potential Low ($) Average Price ($) Potential High ($) 2026 0.86 1.31 1.76 2027 1.27 1.92 2.58 2028 1.76 2.56 3.36 2029 2.49 3.67 4.85 2030 3.01 4.60 6.19 Stellar Crypto Price Prediction 2026 The XLM price could reach a high of $1.76 in 2026 by potentially breaching its psychological level of $1.50 . However, it may hit a low of $0.86 , with an average price of $1.31 . XLM Price Prediction 2027 The Stellar price may continue its bullish run in 2027, potentially reaching a high of $2.58 . On the other hand, the low could be around $1.27 , with an average price of $1.92 . Stellar Token Price Action 2028 The XLM token may trade within the range of $1.76 and $3.36 during the year 2028, with an average price of $2.56 . XLM Coin Price Analysis 2029 This altcoin may surpass $4.50 and reach a high of $4.85 in 2029. Conversely, if the bears dominate the market, it could hit a low of $2.49 , with an average price of $3.67 . Stellar Price Prediction 2030 By 2030, the XLM price may achieve a new all-time high of $6.19 . However, it could hit a low of $3.01 , with an average price of $4.60 . Market Analysis Firm Name 2025 2026 2030 Changelly $0.149 $0.217 $1.07 coincodex $0.676 $0.358 $0.681 Binance $0.417 $0.437 $0.532 * The aforementioned targets are the average targets set by the respective firms. CoinPedia’s Stellar Price Prediction Soaring with the altcoins, Stellar Price Prediction projects an uphill movement. Moreover, the recent breakout will push the price of XLM to soar to a maximum of $1.29 this year. However, the updates not yielding the desired results could turn bearish for the price, which could fall to $0.65. We expect this altcoin to reach the high of $1.29 by the end of 2025 . Year Potential Low Average Price Potential High 2025 $0.65 $0.97 $1.29 Also Check Out The Cronos Price Prediction 2025, 2026 – 2030! Navigating Stellar’s Future: A Conclusion on XLM’s Potential Our analysis of XLM’s technical indicators and adoption trends suggests it could reach $1 by 2030. However, macro factors may pose resistance. Remember, cryptocurrency predictions carry uncertainty—research before investing. Only invest amounts you can afford to lose and be prepared for volatility. FAQs Is Stellar (XLM) a good investment? Yes, it is a good investment option for the long term, as its stout fundamentals could eventually drive the price up. How much is 1 XLM Stellar worth? At the time of writing, the price of 1 XLM was $0.2630. What will be the Maximum trading price of Stellar by the end of 2025? The Stellar price could reach a maximum of $1.29 during 2025. What will be the maximum trading price of XLM by the end of 20 30? With a potential surge, the price may reach a maximum of $6.19 by 2030. Is XLM an ERC-20 token? No, XLM serves the Stellar blockchain, it is not correlated with Ethereum. Does Stellar have a future? Its vision holds numerous milestones and updates, considering that the future does seem to be bright. What algorithm does Stellar use? The Stellar ($XLM) cryptocurrency project uses the Consensus Protocol algorithm. Does Stellar use mining? No, this crypto token cannot be mined. XLM BINANCE",coinpedia,https://coinpedia.org/price-prediction/stellar-price-prediction/,"ALTCOIN|BLOCKCHAIN|BTC|MARKET|TRADING|XLM","Cryptocurrency Price Prediction|Price Prediction",cryptocompare
2025-06-06T12:45:52,"Strategy increases Stride fundraising goal to $1B","Strategy announced the initial price for its Stride preferred stock, while expanding the intended offering from $250M to $1B. The new preferred shares will contribute to its general BTC purchases, though the funds will come from selected investors this time. Strategy (MSTR) announced new details of its Stride (STRD) preferred stock, a new tool for fundraising. The STRD offering will be expanded from $250M to $1B, giving the company more leeway for BTC purchases and partially covering other operating costs. Initially, STRD was supposed to sell just 2.5M shares to a smaller circle of investors. This is Strategy’s biggest IPO upsize compared to previous share sales. STRD launches with a discount The initial sale price of STRD will be $85 , with the issuance and sale scheduled for June 10, depending on the completion of final closing conditions. STRD may see demand based on the previous performance of STRK and STRF, which rallied above their IPO prices. The performance may also hinge on the price of BTC and general market sentiment. The offering will place 11,764,700 shares of 10.00% Series A Perpetual Stride preferred stock. The shares will have a liquidation preference price of $100, as previously stated. Initially, the STRD price was also expected to be $100, so the discount at the initial sale is considered a bid to increase funding. Strategy expects proceeds of $979.7M, excluding discounts and commissions for the underwriters. The proceeds will go toward new BTC acquisitions, as well as general corporate purposes, announced the company. The new STRD asset will offer a 10% dividend, which is not mandatory and depends on favorable market conditions. If declared, dividends will be paid out quarterly. The new sale arrived after Strategy added a small weekly purchase , bringing its total treasury to 580,250 BTC. Strategy bets on STRD to revive its stock growth The proposed placement of $1B in new preferred shares far surpasses previous STRK and STRF placements. On the one hand, the ability to raise more funds would be good news for Strategy and its appeal to investors. However, there are ongoing doubts that Michael Saylor needs to get more creative with fundraising to continue his BTC purchasing strategy. If successful, the offering will give Strategy a leeway to acquire close to 10,000 BTC. The company has no fixed limit to buying BTC on a weekly basis, with purchases depending on demand for its other stock types. Usually, purchases were financed with a mix of MSTR common stock, as well as STRF and STRK. Following the pricing announcement, MSTR common stock traded at $386.60. STRF shares fell to exactly $100, from a recent peak at $107. STRK traded at $101.64. All three share types have sunk below their 2025 peaks as BTC also slid from its recent record at $112,000. The risk profile of STRD also makes the other assets look safer and more attractive. For some potential investors, STRD is the equivalent of a junk bond tranche. The discount price and potential passive income make STRD akin to a high-risk bond. The new IPO coming in a few days will measure institutional demand for Strategy’s BTC maximalism. Your crypto news deserves attention - KEY Difference Wire puts you on 250+ top sites",cryptopolitan,https://www.cryptopolitan.com/strategy-expands-stride-stock-offering/,"BTC|BUSINESS|MARKET|TRADING|STRK","Bitcoin|BTC|MSTR|STRD|STRF|STRK",cryptocompare
2025-06-06T12:45:18,"Cryptocurrencies React as US Economic Data Surprises","Today's US economic data impacted cryptocurrency market trends and volatility. Bitcoin approached $104,000 amid favorable Non-Farm Payrolls and wage reports. Continue Reading: Cryptocurrencies React as US Economic Data Surprises The post Cryptocurrencies React as US Economic Data Surprises appeared first on COINTURK NEWS .",cointurken,https://en.coin-turk.com/cryptocurrencies-react-as-us-economic-data-surprises/,"BTC|MARKET","Economy",cryptocompare
2025-06-06T12:44:53,"Aptos Coin Price Prediction 2025, 2026 – 2030: Will APT Price Hit $25 This AltSeason?","The post Aptos Coin Price Prediction 2025, 2026 – 2030: Will APT Price Hit $25 This AltSeason? appeared first on Coinpedia Fintech News Story Highlights The live price of the Aptos token is $ 4.64651801 Aptos could reach a maximum of $20.68 this year. APT with a potential surge could go as high as $60.13 by 2030. The crypto market has evolved beyond early players like Bitcoin and Ethereum, now accommodating projects from various sectors, including Aptos (APT), one of the best-funded crypto AI projects. As crypto investors anticipate the next bull run, many are eyeing Aptos, a leading AI token, for long-term growth. Interested in investing? This article provides a detailed Aptos price prediction for 2025 through 2030. Table of Contents Overview Aptos Coin Price Prediction 2025 Aptos Price Prediction 2026 – 2030 APT Price Prediction 2026 Aptos Price Prediction 2027 Aptos (APT) Price Prediction 2028 APT Price Prediction 2029 Aptos Price Prediction 2030 Market Analysis CoinPedia’s APT Coin Price Prediction FAQs Overview Cryptocurrency Aptos Token APT Price $ 4.64651801 -4.26% Market cap $ 2,932,990,067.2271 Circulating Supply 631,223,221.1943 Trading Volume $ 162,580,966.5357 All-time high $19.90 on 30th January 2023 All-time low $3.09 on 30th December 2022 Aptos Coin Price Prediction 2025 If Aptos manages to gain more trust in the market and performs well, it could attract more projects on its blockchain. This could lead the APT coin price prediction to surge to a maximum of $20.68 in 2025. Conversely, growing dominance and potential rivals could bring the Aptos price down to $5.62 . Considering the volatile market situation, the average price could settle at $12.62 . Year Potential Low Average Price Potential High 2025 $5.62 $12.62 $20.68 Curious about the future of crypto AI tokens? Explore our NEAR Token Price Prediction to find out if it will hit $10! Aptos Price Prediction 2026 – 2030 Year Potential Low ($) Average Price ($) Potential High ($) 2026 $10.28 $18.56 $28.97 2027 $15.78 $25.00 $33.22 2028 $20.36 $30.91 $45.61 2029 $25.66 $38.16 $53.54 2030 $30.95 $45.47 $60.13 APT Price Prediction 2026 APT coin price prediction for the year 2026 could range between $10.28 to $28.97 , and the average price of Aptos could be around $18.56 . Aptos Price Prediction 2027 Apto’s price for the year 2027 could range between $15.78 to $33.22 , and the average price of APT could be around $25.00 . Aptos (APT) Price Prediction 2028 APT crypto prediction for the year 2028 could range between $20.36 to $45.61 , and the average Aptos coin price could be around $30.91 . APT Price Prediction 2029 Aptos’s forecast for the year 2029 could range between $25.66 to $53.54 , and the average APT coin price could be around $38.16 . Aptos Price Prediction 2030 APT predictions for the year 2030 could range between $30.95 to $60.13 , and the average Aptos price could be around $45.47 . Market Analysis Firm 2025 2026 2030 Wallet Investor $16.25 $19.92 – priceprediction.net $21.84 $32.36 $141.41 DigitalCoinPrice $29.43 $40.17 $86.30 * The targets mentioned above are the average targets set by the respective firms. CoinPedia’s APT Coin Price Prediction Factors like more projects and collaboration could bring more recognition to Aptos. This will also boost the sentimental belief of investors and traders. Hence, the price prediction of APT could propel to $21.62 in 2025. On the downside, increasing FUD amongst investors and a lack of updates could curb the price to the bottom at $6.62, making an average of $12.62 . Year Potential Low Average Price Potential High 2025 $5.62 $12.62 $20.62 Unlock the potential of AI with Fetch.ai! Dive into our FET price prediction and discover how this AI token could drive innovation in the coming years! FAQs Is Aptos a good investment? Aptos has shown a very strong potential lately, this could be a good opportunity to invest in this asset. Is Aptos proof of stake (PoS)? Yes, Aptos is a layer 1 blockchain with resource objects and Move programming language. How high can Aptos price go by the end of 2025? The price of APT could possibly reach its maximum of $20.68 this year. How many Aptos coins are there? It has a circulating supply of 486 Million APT coins and a total supply of 1,130,000,000,000 APT tokens. What could be the maximum trading price of Aptos (APT) by the end of 2030? With a potential surge, the price may go as high as $60.13 by 2030. What makes Aptos different? Aptos uses a different smart contract programming language than that of Ethereum. As a result, it could be much better equipped to handle Web3 innovations related to apps, games, and the metaverse. Who created Aptos? Aptos was founded by Avery Ching and Mo Shaik, on 12th October 2022. what is the current price of APT? At the time of writing, the price of one APT token was $4.64 .",coinpedia,https://coinpedia.org/price-prediction/aptos-price-prediction/,"BLOCKCHAIN|BTC|BUSINESS|ETH|MARKET|TRADING|APT","Cryptocurrency Price Prediction",cryptocompare
2025-06-06T12:43:00,"BlackRock Registers Stunning $0 in Bitcoin ETF Flows","BlackRock registers zero inflow while Bitcoin ETFs see red: Details inside",utoday,https://u.today/blackrock-registers-stunning-0-in-bitcoin-etf-flows,"BTC","Bitcoin|BTC",cryptocompare
2025-06-06T12:40:47,"BTC Has Stronger Gains Than Amazon, Tesla & Meta Combined—But Top Analysts Still Favor These Emerging AI Altcoin","Bitcoin recently outpaced the combined gains of major stocks like Amazon, Tesla, and Meta. Despite this impressive performance, experts are turning their attention to alternative coins powered by artificial intelligence. These emerging projects are catching the eyes of traders looking for the next big opportunity. One such project making waves is Codename:Pepe crypto. This AI-driven initiative aims to challenge the abundance of fake AI agents in the market. Promising cutting-edge intelligence and potential profits, it stands out by offering unique tools and a dedicated community backing. The intrigue surrounding Codename:Pepe crypto is drawing both investors and enthusiasts alike, eager to explore its unique offerings. Codename:Pepe Unleashes True Intelligence for Maximum Profits The crypto underworld is infested with fake AI agents—shady operators promising “next-gen intelligence” while barely outsmarting a toaster. This nonsense ends today. Codename:Pepe has come to denounce fake AI agents. This ultimate undercover agent does not pretend, it is actually doing something useful: helping you make money in the chaotic meme coin jungle. Codename:Pepe is on a mission of mass hilarity (and, naturally, ridiculous gains). Classified Intel: The True Identity of Codename:Pepe Keep this under wraps: Codename:Pepe is a Pepe in disguise. Modeled after the legendary PEPE coin, which skyrocketed nearly 22,000%, this covert operative has the same ambition. Will it succeed? That depends on its community. Your Directive: Secure Your Position in the Codename:Pepe Mission Unlike VC-backed rug pulls, Codename:Pepe is powered by the people. The bigger the support, the higher it moonwalks. That’s why it has chosen the community-driven presale strategy with a smart plan: Entry Price at Stage One: $0.003333333 (because three is a lucky number)Final Stage Price: $0.151515152 (because round numbers are boring)First-Stage Discount: 98% Translation: Buy early, pay less. Codename:Pepe Mission Explained Codename:Pepe plans to use the power of artificial intelligence to hunt down the juiciest meme coins, predict market trends, and deliver exclusive AI-powered trading signals before the FOMO kicks in. Beyond smart analysis, this genius agent will also trade for you with its fully automated AI-trader, turning those signals into sweet gains. Every great agent needs an elite organization backing them. That’s where $AGNT comes in. Holding $AGNT unlocks membership in a top-secret DAO, where operatives (investors) gain access to classified strategies, insider analytics, and the ability to vote on high-stakes missions. Holding $AGNT will unlock: Membership in a top-secret DAO Access to classified strategies Insider analytics Ability to vote on high-stakes missions Profits from the mutual DAO fund will be allocated to those who stake their $AGNT, ensuring the spoils of the trade go to the most loyal agents. Top-Secret Tokenomics (No Funny Business) This is a community-first operation, so 25% the total token supply is allocated for staking and rewards. Codename:Pepe isn’t just throwing tokens around like confetti. The supply is capped at 5 billion, ensuring no surprise inflation bombs. Further breaking down the tokemonics, only 20% of the supply is allocated for the presale. The offer at a discounted price is limited. Final Orders: Deploy Capital & Secure Your $AGNT Now This is your shot to join crypto’s most ridiculous yet lucrative mission. The best entries go to the fastest trigger fingers. Don’t be the guy who “wished he got in early.” The mission is set. The presale is live. Are you in, or will you let the AI fakes win? Buy Codename:Pepe ($AGNT) Early for a Bigger Discount Bitcoin's Rise: Could It Reach New Heights? Bitcoin is the first cryptocurrency that changed how we think about money. Created in 2009 by an unknown person or group named Satoshi Nakamoto, it offers a way to send money directly between people without a bank or middleman. Instead of physical coins, Bitcoin is a digital system where everyone shares the same record of transactions. This shared system ensures everyone agrees on who owns what, making it secure and trustworthy. Over the years, Bitcoin's value has seen big ups and downs. By 2025, it has reached new milestones, surpassing previous all-time highs. Many early investors have seen significant returns. Some experts believe Bitcoin will continue to rise. Predictions suggest it could reach prices as high as $1.5 million by 2030, according to Cathie Wood of Ark Invest. Others are less optimistic, like Warren Buffett, who doubts its long-term value. Whether Bitcoin will keep climbing depends on many factors, like demand and adoption by big institutions. While some are hopeful about its future, it's important to consider the risks. Bitcoin's journey is ongoing, and only time will tell if it will reach new heights. Conclusion Despite Bitcoin's impressive gains surpassing giants like Amazon, Tesla, and Meta, some analysts see limited short-term potential compared to emerging AI-driven altcoins. Codename:Pepe crypto is one such altcoin that aims to leverage artificial intelligence to maximize profits, setting itself apart in the crowded crypto market. Codename:Pepe crypto offers AI-powered tools to help investors navigate the volatile meme coin space. It provides trading signals, automated trading capabilities, and access to a top-secret DAO where holders can participate in strategic decisions. With a capped token supply and rewards for those who stake, it presents a community-focused approach that could offer significant returns beyond what traditional assets like Bitcoin might provide in the near term. Find out more about Codename:Pepe crypto here: Codename:Pepe ($AGNT) Website Codename:Pepe ($AGNT) Telegram Codename:Pepe ($AGNT) Twitter/X Disclaimer:This content is for informational purposes only and does not provide financial, investment, or trading advice. Always consult a professional before making investment decisions, as crypto investments, including Bitcoin and Codename:Pepe, carry significant risks.",bitzo,https://bitzo.com/2025/06/btc-has-stronger-gains-than-amazon-tesla-meta-combined-but-top-analysts-still-favor-these-emerging-ai-altcoin,"ALTCOIN|BTC|BUSINESS|MARKET|TRADING","More News",cryptocompare
2025-06-06T12:35:07,"U.S. Added 139K Jobs in May, Roughly In Line With Forecasts","U.S. labor market growth continued to modestly slow in May, but not enough to force a rise in the unemployment rate. Nonfarm payrolls grew 139,000 last month, according to the a report Friday from the Bureau of Labor Statistics. Economist forecasts called for gains of 130,000 and April's job growth was 147,000 (revised from an originally reported 177,000). The unemployment rate for May was 4.2% against expectations for 4.2% and April's 4.2%. In the midst of a strong rebound following yesterday's sharp declines, the price of bitcoin BTC rose a small bit further following the news to just above $104,000. Always a closely-followed print, the May payrolls data was of particular import this time around as a string of economic reports this week pointed to growing economic weakness. Among them were the slowest ADP jobs growth in more than two years, ISM Services slipping into levels suggesting economic contraction and a rise in initial jobless claims to the highest level since October. Nearing 4.50% as the week began, the 10-year U.S. Treasury yield slipped to as low as 4.32% and the odds of a summer Fed rate cut(s) had risen appreciably ahead of this morning's report. In the minutes after the print, the 10-year yield shot back up to 4.44% and the odds of a July Fed rate cut tumbled to just 16% from 30%, according to CME FedWatch . Looking further out, the odds of one or more rate cuts by the Fed's September meeting fell to 65% from 75%. U.S. stock index futures added to earlier gains, the Nasdaq ahead 0.8% and S&P 500 0.75%. Checking other report details, average hourly earnings rose 0.4% in May against estimates for 0.3% and April's 0.2%. On a year-over-year basis, average hourly earnings were higher by 3.9% versus forecasts for 3.7% and April's 3.9%.",coindesk,https://www.coindesk.com/markets/2025/06/06/us-added-139k-jobs-in-may-roughly-in-line-with-forecasts,"BTC|BUSINESS|MARKET|REGULATION|TRADING","Markets|Bitcoin|Unemployment|News",cryptocompare
2025-06-06T12:33:08,"BREAKING: Much-Anticipated US Nonfarm Payrolls and Unemployment Data Released","The economic data expected to be released in the US has finally been shared: Average hourly earnings: +0.4% (expected: +0.3%) Nonfarm payrolls: +139K (expected: +130K) Annual salary increase: +3.9% (expected: +3.7%) Unemployment rate: 4.2% (expected: 4.2%) Private sector employment: +140K (expected: +120K) Manufacturing employment: -8K (expected: -5K) Average working hours: 34.3 hours Labor force participation: 62.4% (expected: 62.6%) According to LSEG data, employment growth expectations ranged from 75,000 to 190,000. In a Reuters poll, the market expectation was 130,000, a significant drop from the 177,000 figure released in April. The unemployment rate was expected to remain stable at 4.2%. Bank of America (BofA) had expected a 150,000-plus increase, above expectations, anticipating resilience in the labor market. The bank says this could prompt the Fed to keep interest rates steady for an extended period. BofA analysts say markets are more focused on the “recession side of stagflation.” Related News: There is a $4 Billion Options Earthquake in Bitcoin and Cryptocurrencies Today - Here are the Details On the other hand, UBS Chief Economist Paul Donovan said that many forecasts were below market expectations. “Companies may have slowed hiring due to uncertainty about trade policies. However, this is unlikely to lead to an increase in layoffs. This means that rate cuts will have limited impact at the moment. However, if consumer demand weakens, rate cuts will become more critical,” Donovan said. *This is not investment advice. Continue Reading: BREAKING: Much-Anticipated US Nonfarm Payrolls and Unemployment Data Released",bitcoinsistemi,https://en.bitcoinsistemi.com/breaking-much-anticipated-us-nonfarm-payrolls-and-unemployment-data-released/,"BTC|FIAT|MARKET","Economy|News",cryptocompare
2025-06-06T12:32:15,"Trump–Musk Feud Triggers $1B Crypto Liquidations in Hours","It was a typical day in the cryptocurrency markets, until the world's two most influential men in tech and politics, Elon Musk and President Donald Trump, ignited a social-media firestorm. By Thursday night, what began as heated tweets about Trump's ”Big, Beautiful Bill” had turned into a very public brawl, with Musk unleashing a string of messages on X and Trump fighting back on Truth Social. Musk's audience and prolific posting quickly surpassed Trump's, who, despite all his presidential pulpit, could not keep pace with the Tesla CEO's rapid-fire shots. Social media was left agog over the drama, with one observer commenting, ”This is honestly a wild amount of drama, if you remember we're running a country here.” But the backlash was not just online drama. As Musk called Trump ungrateful and even invoked the Epstein documents, Trump retaliated by vowing to pull government contracts from Musk's companies and calling him ”crazy”. The impact was immediate: Tesla shares plunged 14%, erasing over $150 billion in market value, and the crypto market went into a tailspin. Bitcoin dropped below $101,000, Ethereum dropped 7%, and Dogecoin, long fueled by Musk tweets, dropped nearly 10% within a day. On-chain data showed that more than $988 million in leveraged positions were liquidated over 24 hours, $888 million of which were long positions. Bybit and Binance suffered the most, with Bybit alone seeing $354 million in liquidations. Altcoins like Solana and meme tokens like DOGE and PEPE were also not spared the bloodbath, with DOGE holders particularly suffering as Musk's support evaporated. CoinGlass liquidation heatmaps painted a vivid picture: clusters of forced liquidations stacked up at $105,900 and $100,600, showing how extremely leveraged longs were vaporized as prices fell lower. Twitter was ablaze with memes of the Musk–Trump feud and screenshots of traders' losses. One viral post summed up the mood: ”The Elon Musk vs Donald Trump drama has escalated to a full on war.”. Trump is going to lose this one and it won't be particularly close.” On-chain sentiment metrics like the Crypto Fear & Greed Index also tanked, reflecting a race from ”greed” to ”fear” as traders scrambled to close out positions. The carnage also exposed deeper vulnerabilities in the market. Glassnode analytics pointed to long-term holders taking profit after Bitcoin's all-time high, with previous areas of accumulation becoming active selling zones. Spot Bitcoin ETFs saw $278 million in outflows, and institutional momentum appeared to wane as even MicroStrategy's latest purchase was a portion of previous ones. Meme coins, which had been riding retail euphoria, were the biggest losers. DOGE, PEPE, and Solana-based tokens all posted double-digit losses, their volatility fueled by Musk's shifting allegiances and Trump's capricious rhetoric. As the dust settles, the questions linger: Will the feud still stoke volatility? Is this a bottom, or the dawn of a new era in which political theatre trumps fundamentals? With nearly a billion dollars in liquidations and sentiment shaken, the Trump–Musk saga is a jarring reminder that in crypto, a single tweet can vaporize fortunes overnight.",coinpaper,https://coinpaper.com/9469/trump-musk-feud-triggers-1-b-crypto-liquidations-in-hours,"BTC|DOGE|EXCHANGE|MARKET|PEPE","News|Crypto",cryptocompare
