datetime,headline,summary,source,url
2025-05-09T08:10:00.000Z,"Is Pi Network dead? What really went wrong behind the hype","What Pi Network promised              When Pi Network first hit the scene in 2019, it had a simple but compelling pitch: What if you could mine cryptocurrency straight from your phone — no expensive gear, no massive electricity bills, just a tap a day on an app?It caught fire. Millions of people jumped on board, lured by the idea of “free” mobile mining and a chance to get in early on the next big thing. The app made it easy: You signed up, invited a few friends, tapped a button every 24 hours, and watched your Pi (PI) balance slowly grow. With the social referral model fueling growth, it wasn’t long before over 70 million users had signed up worldwide.Did you know? Pi Network utilizes the Stellar Consensus Protocol (SCP), which aims for energy efficiency and decentralization, differing from Bitcoin’s energy-intensive proof-of-work.                  What the Pi Network delivered              The roadmap was supposed to be gradual: start with mobile mining, then move toward a testnet, KYC rollout and, finally, full mainnet launch with real trading and utility. But that last step took a lot longer than anyone expected.After years in limbo, the Pi Network finally opened its mainnet to external trading in February 2025. That should’ve been a big win. But it didn’t go smoothly. For one, not all users were able to migrate their balances. Know Your Customer (KYC) verification became a bottleneck, and many were left wondering when — or if — they’d ever be able to access the tokens they’d mined for years.Then there was the price. When Pi first started trading on external platforms, the price spiked, hitting as high as $2.98 in late February. But the hype didn’t last. As early adopters started selling off their tokens and real-world use cases remained thin, the price slid hard. By early May 2025, it had dropped to around $0.58, wiping out more than 70% of its value.There’s also still no real utility. You can’t spend Pi on much (only in small, community-run markets and pilot programs). And while the team talks about building a full ecosystem of apps and services, it’s unclear how fast — or how seriously — that’s progressing.                  Why the crypto community grew skeptical              As the months turned into years, more and more red flags started popping up, and the community started asking hard questions.1. Still waiting on the mainnetPi launched in 2019, and for years, users kept hearing that the open mainnet was “just around the corner.” First there was the testnet. Then the “enclosed mainnet.” Then a roadmap update. The actual open network didn’t arrive until early 2025 — six years later. And by that time, a lot of early believers had started losing faith.2. All roads lead back to the core teamDespite the talk of decentralization, the reality is that the Pi Core Team has retained almost total control over the project. Every active mainnet node? Controlled by them. Most of the token supply? Still in their hands. That doesn’t sit well with crypto users who believe in distributed power and community-driven networks. Right now, Pi feels more like a private company than a decentralized protocol.3. Where’s the transparency?Another sticking point has been the lack of detail on how Pi actually works under the hood. The white paper is vague. There’s no clear breakdown of tokenomics, no timelines on when tokens unlock, no burn mechanics and no insight into supply control. Without that info, it’s hard for anyone to judge the health or future value of the project.4. Exchange listingsDespite years of hype, Pi still isn’t listed on major exchanges like Binance or Coinbase. It is tradable on some platforms like OKX and Bitget, but even there, things are shaky. Some users have reported trouble withdrawing their tokens, with exchanges blaming “traffic spikes” and other vague technical reasons. It all feels a bit fragile.For instance, one user on Bitget reported depositing 1,500 Pi tokens but found them inaccessible, with no clear timeline for resolution. On OKX, withdrawals were suspended for over 24 hours, with users asked to provide ID and email verification but given vague responses like “Your request will be completed within 24-48 hours.”By April 2025, users reported that MEXC, another exchange listing Pi, suspended Pi withdrawals, sparking concerns about liquidity and platform reliability. This was compounded by reports of large Pi transfers from MEXC, Gate.io and Bitget to OKX wallets, raising suspicions of coordinated price manipulation or exchange-level issues.5. Fake volume and fading hypeAt its peak in February 2025, Pi was trading at nearly $3 and generating billions in volume. Fast forward a few months, and that volume has dropped off a cliff — down to around $40 million. That kind of collapse raises serious questions: Was the demand real, or was it inflated by speculation, bots or internal market-making?6. Users trapped in a closed loopEven now, many users can’t actually use or withdraw their Pi tokens. Without access to real exchanges or spending options, they’re stuck in a kind of token limbo, watching a number go up in an app but with no way to convert that into anything useful.Did you know? While Pi Network claims over 70 million users, blockchain data indicates that only about 9.11 million wallets exist, with approximately 20,000 showing daily activity.                  Is Pi Network a scam or just a failed vision?              Not every crypto project that stumbles is a scam. Some are just ambitious ideas that don’t quite pan out. So, where does Pi Network fall?On the surface, Pi doesn’t fit the classic scam mold. There was no initial coin offering (ICO), no upfront investment required — just an app that lets you “mine” Pi by tapping your phone daily. That’s a low bar for entry, and it attracted millions.But dig a little deeper, and things get murkier. The whole system leans heavily on referrals, encouraging users to bring in more people to boost their mining rate. That kind of structure starts to resemble a multi-level marketing scheme more than a decentralized crypto project.Then there’s the monetization angle. The app is filled with ads, and users are required to complete KYC verification, handing over personal data. So, while you’re not paying money, you’re paying with your attention and information.Given these developments, critics such as Ben Zhou, CEO of Bybit, and Justin Bons, founder of Cyber Capital, have publicly expressed skepticism regarding Pi Network’s legitimacy.Pi Network might not be a blatant fraud, but the combination of opaque operations, aggressive referral tactics and questionable monetization strategies certainly raises eyebrows.Did you know? Pi Network was officially launched on March 14, 2019 — Pi Day — symbolizing the mathematical constant π (3.14).                  Can Pi recover, or is it over?              Is there a path forward for Pi Network? Possibly, but it’s a steep climb.First, transparency is key. Open-sourcing the code would allow the community to verify what’s under the hood and build trust.Second, Pi needs real utility. Right now, holding Pi doesn’t offer much beyond the hope of future value. Integrating Pi into actual use cases — like payments or decentralized applications — would give the token purpose.Third, broader exchange listings are crucial. Currently, Pi is available on a limited number of exchanges, which hampers liquidity and price discovery. Major exchanges like Binance and Coinbase have yet to list Pi, citing concerns over transparency and regulatory compliance.Fourth, decentralization must be more than a buzzword. Currently, the Pi Core Team maintains significant control over the network, which contradicts the principles of decentralization. Implementing decentralized governance would distribute decision-making power and align with the ethos of blockchain technology.But even if all these boxes are checked, time is a factor. Since its mainnet launch in early 2025, Pi’s price has dropped significantly, and user engagement has waned. Rebuilding momentum is challenging.Without significant changes, the Pi Network risks fading into obscurity, remembered more for its unfulfilled promises than its achievements.",Cointelegraph,https://cointelegraph.com/explained/is-pi-network-dead-what-really-went-wrong-behind-the-hype?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-09T07:26:08.000Z,"Florida Pharma Firm Will Use XRP for Real-Time Payments in $50M Financing Deal","",CoinDesk,https://www.coindesk.com/markets/2025/05/09/florida-pharma-firm-will-use-xrp-for-real-time-payments-in-usd50m-financing-deal
2025-05-09T06:22:36.000Z,"Solana lacks ‘convincing signs’ of besting Ethereum: Sygnum","Solana does not yet have “convincing signs” that it could overtake Ethereum as the blockchain of choice for institutions, as its revenue is seen as unstable due to its memecoin concentration, according to crypto bank group Sygnum.In a May 8 blog post, Sygnum said that the current sentiment around Ethereum “remains poor,” with the market focused on Solana’s “transaction volumes and its recent dominance in fee generation.”However, Sygnum said “the medium-term outlook will primarily be shaped by traditional financial institutions’ platform choices to bring their product offerings,” not by sentiment.“We do not yet see convincing signs that Solana would be the preferred choice as Ethereum’s security, stability and longevity are highly prized,” it added.Sygnum argued that institutions could choose Ethereum over Solana as the market has viewed the latter’s revenue generation as “less stable” due to being “highly concentrated in the memecoin sector.”“This will limit outperformance as it could be argued that the differential in valuation is accounted for by this difference in revenue sources,” the company said.Transactions on Solana (purple) far exceed those on Ethereum and its layer 2s, but the latter has more value locked onchain. Source: Dune AnalyticsAnother factor is Solana’s tokenomics, which Sygnum said was “a comparable issue” to the criticism levelled at Ethereum over its mainnet’s stagnant transaction volumes due to it lowering the cost for its layer 2 networks.The company said Solana is leading Ethereum in market share for layer-1 fee generation, but “most of the fees are paid to validators and do not grow the value of the Solana token.”“In fact, when it comes to revenues, Ethereum still exceeds Solana 2- 2.5x,” Sygnum said.It argued that Solana’s tokenomics are “easier to modify” than Ethereum’s scaling strategy. Still, it said that Solana “does not appear inclined to drive more value to the token,” as its community shot down a proposal to cut the SOL’s inflation rate in March.Solana could gain with stable revenue focusSygnum noted that Solana, which some have hailed as an “Ethereum killer” that could challenge the network’s market share, could make some gains on the No. 2 blockchain.The company said Ethereum has the dominant market share in “use cases that are showing traction” with support from governments, regulators, and traditional finance — such as tokenization, stablecoins, and decentralized finance.However, it added that Solana had made progress in the amount of value locked on its decentralized finance protocols, and if it gains in “more stable revenue sources” such as tokenization and stablecoins, it could gain on Ethereum.Sygnum added that Solana still has a strong backing, even with the Ethereum Foundation reshuffling its priorities to the layer 1 and recognising “the need to adjust its go-to-market strategy.”However, that could give a sentiment tailwind to Ethereum as the blockchain’s “2-year-long underperformance vs Solana has been temporarily arrested” since the foundation’s pivot.Magazine: Ethereum is destroying the competition in the $16.1T TradFi tokenization race",Cointelegraph,https://cointelegraph.com/news/solana-no-convincing-signs-besting-ethereum-memecoin-bias?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-09T06:19:13.000Z,"Bitcoin accepted at fast food chain Steak ’n Shake from May 16","American fast food outlet Steak ‘n Shake has announced it will begin accepting Bitcoin as payment at all locations starting on May 16.The firm said on X on May 9 that it was making the cryptocurrency available to more than 100 million customers, adding that “the movement is just beginning,” before signing off as “Steaktoshi.” The fast food chain initially hinted at accepting Bitcoin (BTC) in March when it posted “Should Steak ‘n Shake accept Bitcoin?” on social media. The tweet drew the attention of the crypto community and Bitcoin proponents such as Jack Dorsey, who rapidly replied with a “yes.” The firm has built momentum since then with Bitcoin-themed marketing, Tesla promotions, and visual hints on its social media feeds.“The future is bright,” said the firm in April. Source: Stake n’ ShakeRelated: How to buy food with Bitcoin?The acceptance of Bitcoin represents a significant development in mainstream crypto adoption, as few restaurant chains have moved beyond limited pilot programs to full-scale payments.Cointelegraph reached out to Stake ‘n Shake for more details but did not get an immediate response. Crypto for fast foodStake ‘n Shake will join a growing number of fast food chains that accept crypto payments.Since 2022, Chipotle has accepted almost 100 different cryptocurrencies via Flexa, including Bitcoin, Ether (ETH) and Solana (SOL).One of the earliest adopters of crypto payments is Subway, which has piloted Bitcoin payments as far back as 2013 at select franchises. KFC offered a “Bitcoin Bucket” promotion in Canada in 2018, allowing purchases with BTC, while McDonald's accepts Bitcoin in Lugano, Switzerland, as part of a local crypto initiative.Burger King accepted crypto gift cards and direct crypto payments in select countries like Germany, the Netherlands, and Venezuela. In September, Donald Trump used Bitcoin to buy burgers at a New York City bar. Pizza Hut became one of the first mainstream outlets to accept BTC in El Salvador, where it was made legal tender in 2021.The first-ever Bitcoin transaction was made to buy fast food by Laszlo Hanyecz on May 22, 2010, which later became the famous Bitcoin Pizza Day. He paid 10,000 BTC for two pizzas, worth $40 at the time. Today, those pizzas would be more than a billion dollars.Magazine: Bitcoin to $1M ‘by 2029,’ CIA tips its hat to Bitcoin: Hodler’s Digest",Cointelegraph,https://cointelegraph.com/news/steak-n-sats-bitcoin-accepted-steak-n-shake-locations-may-16?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-09T06:18:18.000Z,"Metaplanet is raising another $21M through bonds to buy more Bitcoin","Fresh off its most recent Bitcoin purchase, Japanese investment firm Metaplanet is raising more funds through another bond issue to expand its growing crypto treasury.Through a $21.25 million issue of “0% Ordinary Bonds,”  all the “funds raised will be allocated to the purchase of Bitcoin,” the firm said in a May 9 statement. Zero-coupon bonds don’t offer any interest to the holder. Most of the time, they are issued at a steep discount from their normal value, and when they mature, the holder receives the full value.After its most recent May 9 board of directors meeting, the firm said it will issue a 14th Stock Acquisition Rights to EVO Fund, an investment management firm in the Cayman Islands, with a redemption date of Nov. 7.Source: MetaplanetAt current prices, Metaplanet could buy 206 Bitcoin (BTC) if it raises the full $21.25 million, according to CoinGecko. The firm first flagged plans to buy Bitcoin last April. With its current stash, BitcoinTreasuries.NET shows Metaplanet is Asia’s largest public corporate holder of Bitcoin and ranks 11th globally. Metaplanet’s stock (3350T) has shot up over 1,600% in the last year and is trading for 511 Japanese yen ($3.50), according to Google Finance.Metaplanet’s share price has shot up significantly in the last year. Source: Google FinanceMetaplanet just keeps buying Bitcoin On May 7, the Tokyo-listed firm disclosed that it spent $53.4 million acquiring 555 Bitcoin at an average price of $96,134. The company now holds 5,555 BTC, purchased for $481.5 million at an average price of $86,672. Metaplanet also announced on May 7 the issuance of another $25 million in zero-coupon ordinary bonds to fund more Bitcoin buys On May 1, Metaplanet said it would launch a wholly owned US subsidiary, Metaplanet Treasury, based in Florida. It plans to raise $250 million to further its Bitcoin strategy and tap the US capital markets.Related: How much Bitcoin can Berkshire Hathaway buy?Meanwhile, a growing number of companies have decided to add Bitcoin to their balance sheets, following in the steps of Michael Saylor’s company, Strategy, formerly MicroStrategy.  Strive Asset Management announced on May 7 that it will transition into a Bitcoin treasury company. Meanwhile, video game retailer GameStop Corporation (GME) finished a convertible debt offering on April 1 that raised $1.5 billion, with some proceeds earmarked for buying Bitcoin. Magazine: Rise of MicroStrategy clones, Asia dominates crypto adoption: Asia Express 2024 review",Cointelegraph,https://cointelegraph.com/news/metaplanet-raising-another-21m-buy-more-bitcoin?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-09T06:01:07.000Z,"Ether clocks ‘insane’ 20% candle post Pectra — a turning point?","Ether surged 20% in the past 24 hours following the launch of the Pectra upgrade, with some crypto traders suggesting the growing number of ETH long positions could mark a “turning point” for the asset that has faced uncertain sentiment throughout most of 2025.At the time of publication, Ether (ETH) is trading at $2,230, up 19.6% over the past 24 hours, according to CoinMarketCap data. Pseudonymous crypto trader Daan Crypto Trades said it was a “pretty insane candle.” Over the same 24 hours, Ether Open Interest (OI) spiked 21%. Ether price pump caught traders offsideThe surge followed the long-awaited Pectra Upgrade, which went live on May 7, introducing new wallet features, increased staking limits and scalability improvements to Ethereum. Popular crypto trader Alex Kruger said on May 8 that Ether’s price spike was primarily due to “new longs.”If Ether were to fall back to $2,000, approximately $2.06 billion in long positions would be at risk of liquidation, according to CoinGlass data. The price surge caught many traders offside, with approximately $328 million in Ether short positions liquidated over the same period.Crypto trader Bob Loukas said, “ETH holders thinking this might finally be the turning point.” 2025 has not been a strong year for Ether’s price, which fell 56% from its Jan. 1 price to $1,472 by April 9 — its lowest point this year — as sentiment weakened throughout the year.Ether is up 52% over the past 30 days. Source: CoinMarketCapEther’s recent rally coincides with Bitcoin (BTC) gaining 3.59% over the same period and nearly 6% over the past seven days, reclaiming the $100,000 mark on May 8 for the first time in over three months. In comments to Cointelegraph, onchain options protocol Derive founder Nick Forster said Ether’s recent price surge was due to a combination of factors, beyond just the Pectra hard fork. Forster pointed out the US trade deal with the UK, where US President Donald Trump “slashed tariffs on British cars and steel.” He also pointed to the crypto exchange Coinbase, which announced the acquisition of Deribit for $2.9 billion.Related: Ethereum price finally ‘breaking out,’ data suggests — Is $3K ETH next?Since 2013, Ether has averaged a 62.2% return in the second quarter. Based on its price on April 1, Ether could reach around $2,950 by the end of June if history repeats. However, the momentum has not crossed over with spot Ether ETFs yet. For the third day running, spot Ether ETFs posted outflows on May 8, totaling $16.1 million, according to Farside data.Meanwhile, the overall crypto market also saw an uptick in prices and sentiment following Bitcoin’s surge. Over the 24 hours, the entire crypto market surged 4.95%, and the Crypto Fear & Greed Index has moved further into “Greed’ territory, bumping up another 8 points to a score of 73.Magazine: ChatGPT a ‘schizophrenia-seeking missile,’ AI scientists prep for 50% deaths: AI EyeThis article does not contain investment advice or recommendations. Every investment and trading move involves risk, and readers should conduct their own research when making a decision.",Cointelegraph,https://cointelegraph.com/news/ether-price-insane-candle-pectra-upgrade-turning-point-crypto-traders?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-09T05:27:46.000Z,"AI decentralized apps are coming for the Web3 throne: DappRadar","AI decentralized apps (DApps) have seen a spike in user activity and could soon challenge gaming and DeFi for the top spot in the DApp ecosystem, according to blockchain analytics platform DappRadar.Gaming and DeFi are both sitting on 21% dominance in April, judged by percentage of unique active wallets, while AI has climbed to 16%, up from the 11% recorded in the February report, data in DappRadar’s April industry report shows.“As user interest in artificial intelligence tools grows across industries, AI-powered DApps are steadily carving out their place in the decentralized ecosystem,” DappRadar analyst Sara Gherghelas said. “If this trend continues, AI could soon challenge the traditional dominance of DeFi and Gaming, signaling a new era in the DApp landscape.”AI DApps have seen a jump in market dominance this month, while market leaders have declined slightly. Source: DappRadarAt the same time, AI DApp activity surged over 26% to reach 3.8 million daily unique active wallets (dUAW), up from the 2.6 million dUAW recorded in February.In contrast, DeFi activity dropped by 16%, settling at 4.8 million dUAW, which is equal to the gaming sector, which saw a 10% decline as well.Source: DappRadarGherghelas said most of the top AI DApps being tracked by DappRadar have remained the same, with many tied to AI agent infrastructure and those building utility.LOL, a project that styles itself as an AI-powered mining system, is the top AI DApp on DappRadar’s list in dUAW. LOL encourages users to send a voice recording of laughter to Telegram groups that use the LOL AI bot, which then uses factors like pitch and frequency to calculate the number of LOL tokens paid out in rewards.  Coming in second is AI-powered decentralized messaging service Dmail Network. Rounding out the top three is World.‎‎‎Fun, a launchpad that allows users to deploy AI agents into massive multi-agent simulations.“This month, the top AI DApps on our platform remain largely unchanged, reinforcing the staying power of early leaders in this space. These projects are not just riding the hype: they’re building utility,” she added.Last December, crypto industry execs told Cointelegraph they expected AI agents to transform Web3 in 2025, flagging crypto staking and onchain trading as emerging early use cases. However, there was also speculation that AI would face headwinds, including technical challenges, regulatory hurdles, and centralization. Social DApps rise as Web3 holds groundSocial DApps also saw a spike in activity for April, with an 18% increase to 3.6 million dUAW. Social DApp market dominance also grew to over 15% for the month.Related: Crypto users cool with AI dabbling with their portfolios: SurveyGherghelas said overall that “Web3 is holding its ground,” despite wider market turbulence in the wake of sweeping US tariffs, with 23 million daily active wallets recorded in April, compared to the 24 million recorded in February.“April’s top performers underscore a key narrative: utility and narrative-driven hype, especially around memecoins and AI, are major drivers of user engagement,” Gherghelas said. Magazine: UK’s Orwellian AI murder prediction system, will AI take your job? AI Eye",Cointelegraph,https://cointelegraph.com/news/ai-decentralized-appscoming-for-web3-throne-dappradar?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-09T05:13:46.000Z,"Apple makes progress toward its first pair of smart glasses: Report","Apple is reportedly working on its own microchips across multiple product categories, including smart glasses and artificial intelligence — a hint at what’s next for the massive Silicon Valley-based tech giant. A May 8 report from Bloomberg, citing people familiar with the matter, said the company is working on new processors to power its future devices, including its first smart glasses to rival Meta’s Ray-Bans, more powerful Macs, and artificial intelligence servers.The smart glasses — a first for Apple — would rely on a specialized chip codenamed N401. The processor is based on Apple Watch chips but is further optimized for power efficiency and designed to control multiple cameras planned for the glasses, the sources said. Apple’s smart glasses will initially be non-augmented reality versions that will include cameras, microphones and integrated AI, much like rival offerings from Meta. They would presumably have similar functions like snapping photos, recording video and offering translation options, the report added. The product may also integrate a visual intelligence feature for scanning the environment and describing objects, looking up information about products and providing directions.Mass production targeted for late 2026 or 2027, suggesting a product launch within approximately two years, they added.  Apple is targeting rival Meta’s smart Ray-Bans. Source: Ray-BanThe Bloomberg sources added that other semiconductors were also developing chips to power future Macs and AI servers that can power the firm’s “Apple Intelligence” platform.Related: Apple softens crypto-related app rules, ‘hugely bullish’ for crypto industryMeanwhile, MacRumors reported that chips codenamed “Komodo” will likely be M6 chips that will follow this year’s M5 chips, while chips codenamed “Borneo” will be Apple’s future M7 processors with another more advanced chip that will debut in the future codenamed “Sotra.”Dedicated Apple AI chips Apple is also working on its first dedicated AI server chips in a project codenamed “Baltra” to power its Apple Intelligence platform, according to Bloomberg. The firm’s Baltra chips could have up to eight times the processing and graphics cores of the current M3 Ultra chips, the report added. Apple has targeted completion by 2027 to make its AI services faster and more competitive. In late April, it was reported that Chinese tech giant Huawei has developed a powerful AI chip that could rival high-end processors from US chip maker Nvidia.Magazine: Bitcoin to $1M ‘by 2029,’ CIA tips its hat to Bitcoin: Hodler’s Digest",Cointelegraph,https://cointelegraph.com/news/apple-makes-progress-first-smart-glasses-bloomberg?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-09T04:56:52.000Z,"Zerebro dev is reportedly alive and at parents’ house: SF Standard","The 22-year-old developer of Zerebro, who apparently committed suicide during a livestream on May 4, is actually alive, according to a San Francisco news outlet that claims they spoke to Yu outside his family home. The San Francisco Standard reporter George Kelly claimed on May 8 that he briefly spoke with Yu outside of his family’s two-story home, where the crypto influencer refused to discuss the suicide allegations and whether he had financially benefited from it. Instead, Yu reportedly said: “You can see the PTSD in my eyes, right?” before asking the reporter to leave.He was reportedly wearing a T-shirt, shorts, flip-flops and wire-rimmed glasses, possibly similar to the ones he had on while appearing to shoot himself to death during the livestream.Jeffy Yu speaking about the future of crypto AI agents in a January 2025 podcast on Bankless. Source: BanklessThe SFS didn’t share an image of Yu outside his family’s house. Many initially believed that Yu’s suicide was legitimate after reports of the incident emerged on May 4. But several pieces of information that began circulating on X two days later led some to conclude his suicide attempt was faked. One piece of evidence was an unverified letter purportedly sent by Yu to an investor confirming that he hadn’t died; another included transfers from several crypto wallets owned by Yu after the alleged incident and the removal of his obituary from the memorial site Legacy.com.Wallets tied to Yu have moved $1.5M since the suicide incidentAccording to blockchain analytics firm Bubblemaps, wallets tied to Yu have offloaded around $1.5 million worth of the Zerebro (ZEREBRO) tokens since the suicide incident, strengthening the SFS’ report that Yu is still alive.Some of those funds have been transferred to the same wallet address Yu used to create the so-called “Legacy Memecoin” — Legacoin (LLJEFFY) — Bubblemaps noted.Related: Doodles NFT sales surge 97% ahead of DOOD token airdropYu’s AI-powered, content-focused Zerebro platform burst onto the scene in late 2024, with the ZEREBRO token soaring to a near $660 million market cap on Jan. 3 before tanking below $20 million around three months later, CoinGecko data shows.ZEREBRO currently boasts a $47.2 million valuation, while several LLJEFFY tokens have notched multimillion-dollar valuations across different blockchain networks.Yu’s PTSD claims reflect a concerning industry trend of harassment, violenceThe PTSD comment that Yu made to the SFS reporter appears to be related to the constant harassment, blackmail and threats that he talked about in his apparent letter sent to the Zerebro investor.He claimed that with his house address publicly known, he’s been in constant fear of robbery and physical harm — an unfortunate trend that has escalated in the crypto space in recent months.There have been more than 150 crypto-related physical attacks since 2014, according to a GitHub list tracked by Bitcoin cypherpunk Jameson Lopp. Forty-six of those reported incidents have occurred over the last 12 months alone. Magazine: ChatGPT a ‘schizophrenia-seeking missile,’ AI scientists prep for 50% deaths:",Cointelegraph,https://cointelegraph.com/news/zerebro-dev-jeffy-yu-reported-alive-after-being-spotted-parents-house?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-09T04:03:56.000Z,"Bitcoin's Price Surge to $104K Liquidates Nearly $400M in Bearish BTC Bets, Opening Doors to Further Gains","",CoinDesk,https://www.coindesk.com/markets/2025/05/09/bitcoin-s-price-surge-to-usd104k-liquidates-nearly-usd400m-in-bearish-btc-bets-opening-doors-to-further-gains
