datetime,headline,summary,source,url,categories,tags,api_source
2025-05-27T10:00:08.000Z,"Donald Trump’s Firm Sets Ambitious $3 Billion Fund To Buy Bitcoin And Other Cryptos","Trump Media & Technology Group, the company behind the social media platform Truth Social, is reportedly planning to raise around $3 billion to invest in cryptocurrencies, including Bitcoin (BTC). This move, highlighted in a recent Financial Times report, aims to secure $2 billion in fresh equity and an additional $1 billion through a convertible bond . However, the details surrounding this capital raise, including its timing and size, may still be subject to change. Trump Media Dismisses Reports As ‘Fake News’ In response to inquiries regarding the report, the President’s media company dismissed both Reuters and the Financial Times as “fake news” outlets, while the White House has not yet commented on the matter. The company has been actively exploring potential mergers and acquisitions to diversify its offerings into financial services, signaling a strategic shift beyond its original social media focus. Last month, Trump Media reached a binding agreement to launch various retail investment products, aligning with Trump’s America First policies. These products are expected to include cryptocurrency investments and exchange-traded funds (ETFs), although the initiative has drawn scrutiny from government ethics and regulatory authorities. The anticipated capital raise, yet to be publicly confirmed by the President’s working group, is set to coincide with a major meeting for cryptocurrency investors and advocates this week, where figures such as Vice President JD Vance and Trump’s sons, Donald Jr. and Eric, are expected to speak. Critics Slam The President’s Cryptocurrency Dinner This meeting follows an exclusive dinner hosted by President Trump for top investors in his cryptocurrency memecoin, TRUMP, held at his golf club outside Washington, D.C. This event attracted approximately 220 of the largest purchasers of the TRUMP memecoin, which was launched just days before Trump’s inauguration. Critics have labeled the dinner as a glaring example of corruption and conflict of interest, with protesters gathering outside the venue holding signs that read “stop crypto corruption” and “no kings.” Democratic Senator Elizabeth Warren and other opponents condemned the dinner during a press conference, branding it an “orgy of corruption.” The ethical implications of Trump’s ventures into the cryptocurrency space have raised significant concerns among critics, particularly regarding the intersection of politics and personal profit. Beyond his personal investments, Trump’s family is also heavily involved in the cryptocurrency sector . Donald Jr. and Eric Trump have been engaged in various ventures, including American Bitcoin, a new Bitcoin mining company in collaboration with Hut 8. At the time of writing, the market’s leading cryptocurrency, Bitcoin, trades just above the $109,400 mark, registering a notable 15% surge in the monthly time frame. The President’s official memecoin, on the other hand, records a 19% drop toward $12.71 in the same period, as the exclusive dinner party failed to boost the token’s price. Featured image from CNBC, chart from TradingView.com",bitcoinist,https://bitcoinist.com/donald-trumps-firm-3-billion-fund-to-buy-bitcoin/,"AAVE|ADA|ALTCOIN|ASIA|ATOM|AVAX|AXS|BCH|BLOCKCHAIN|BTC|BUSINESS|COMMODITY|DOGE|DOT|ETC|ETH|EXCHANGE|FIAT|FIL|LINK|LTC|LUNA|LUNC|MANA|MARKET|MATIC|MINING|REGULATION|SHIB|SOL|SPONSORED|TECHNOLOGY|TRADING|TRX|UNI|USDT|WALLET|XLM|XMR|XRP|XTZ|ZEC|ZRX|OTHER|RESEARCH|APT|ARB|BITTENSOR|BNB|CRO|WIF|FDUSD|HBAR|ICP|IMX|INJ|LDO|MNT|NEAR|NOT|PEPE|SUI|TON|USDC|AR|FLOKI|ONDO|BGB|BONK|BRETT|RUNE|FET|PYTH|SEI|FLR|JUP|BSV|AGX|ENS|ZK|WLD|XAUT|CAKE|OM|APE|HNT|XDC|FTT|BTG|PEOPLE|MOG|PYUSD|AXL|MEME|RAY|SSV|ARKM|ETHFI|MX|AIRDROP|TOKEN SALE|FORKS|TOKEN LISTING AND DELISTING|ADMINISTRATIVE EVENTS","Crypto News|bitcoin|Bitcoin Donald Trump|Bitcoin Trump News|btc|btcusd|BTCUSDT|crypto|crypto news|Donald Trump|Donald Trump Bitcoin News|TRUMPUSDT",cryptocompare
2025-05-27T09:53:16.000Z,"Ripple CTO’s Statement Suggests XRP’s Path to Adoption Has Begun","In a detailed thread on X, Jungle Inc (@jungleincxrp) presented a focused analysis of Ripple CTO David Schwartz’s recent comments on the evolving path of XRP and crypto adoption. Schwartz’s remarks, shared through multiple clips of a recent stage talk, emphasized the challenges Ripple has faced and the foundation now being laid for a more viable and institutionally integrated crypto ecosystem. Schwartz clarified that the route for Ripple and XRP has been indirect and complex. He explained that while Ripple committed to payments in 2014, the process has not followed a linear path. Schwartz emphasized that for global adoption to materialize, users must be able to access their funds instantly, especially for essential expenses. His statements suggest that while the journey has been long, adoption has begun, and the path is becoming clearer. This wasn’t a roadmap. It was a confession. Ripple’s CTO just admitted that crypto’s path to adoption won’t be clean or direct, but it’s already begun. And for the first time in years, XRP is in position to lead. Here’s what David Schwartz just revealed and why it matters now… pic.twitter.com/We71vwlugV — Jungle Inc Crypto News (@jungleincxrp) May 23, 2025 Functional Balance and Ledger Evolution Discussing the XRP Ledger (XRPL), Schwartz positioned it between Bitcoin and Ethereum in terms of capability. Bitcoin offers limited functions, and Ethereum is broadly programmable, but the XRPL is designed for fixed functions, covering most financial use cases without the unpredictability of custom smart contracts. The XRPL’s fixed function design lets users engage with the blockchain without the uncertainty they would have on Ethereum’s network, where they cannot verify the functions of smart contracts or audit them. He also pointed to recent advancements, including the addition of decentralized identity features and automated market makers (AMMs), decentralized ID, lending protocols, and more. We are on twitter, follow us to connect with us :- @TimesTabloid1 — TimesTabloid (@TimesTabloid1) July 15, 2023 U.S. Market Reentry and Regulatory Clarity One of the most notable admissions in Schwartz’s remarks involved Ripple’s strategic shift away from the U.S. due to unclear regulatory pressures. He explained that Ripple had to move hiring, development, and customer acquisition overseas. However, the climate is beginning to shift . Ripple’s licensed payment product, Ripple Payments, now operates within the U.S., and Schwartz expressed optimism that soft regulatory barriers are starting to ease. Schwartz highlighted the need for “predictability,” stressing that Ripple will comply with regulations as long as they are clearly defined. Liquidity, Rational Markets, and the Path Forward Schwartz noted that crypto markets behave rationally with sufficient liquidity and access, with prices reflecting adoption odds. Applying this rationale to XRP, Jungle Inc. emphasized that recent gains are not driven by speculation, but by increasing institutional access and improved infrastructure. Schwartz highlighted increasing ties between traditional finance and crypto, expecting tokenized real-world assets to boost DeFi. According to Jungle Inc., XRP is now positioned to lead in this emerging phase, having navigated years of regulatory uncertainty and infrastructure development. Disclaimer : This content is meant to inform and should not be considered financial advice. The views expressed in this article may include the author’s personal opinions and do not represent Times Tabloid’s opinion. Readers are urged to do in-depth research before making any investment decisions. Any action taken by the reader is strictly at their own risk. Times Tabloid is not responsible for any financial losses. Follow us on X , Facebook , Telegram , and Google News The post Ripple CTO’s Statement Suggests XRP’s Path to Adoption Has Begun appeared first on Times Tabloid .",timestabloid,https://timestabloid.com/ripple-ctos-statement-suggests-xrps-path-to-adoption-has-begun/,"BTC|ETH|MARKET|WALLET|XRP","Cryptocurrency|News|David Schwartz|Ripple CTO|XRP",cryptocompare
2025-05-27T09:52:13.000Z,"The Quiet Collapse: Why Japan’s Bond Sell-Off Shakes the Whole World","A major financial change is starting quietly in Japan, and it could affect the entire global economy. Life insurance companies in Japan—known for holding long-term government bonds—are now selling off these assets. They’re not doing it to make profits or to react to short-term market trends. They’re doing it because they have no choice. These insurers have long been seen as reliable holders of government debt , often ignoring price swings because they invest for the long haul. But rising interest rates and changing financial conditions have made that strategy too risky. They are now being forced to sell, not out of strategy, but out of necessity. Understanding the Duration Gap Problem This crisis starts with something called the “duration gap.” Simply put, this is the mismatch between how long insurers expect to hold assets like bonds and how quickly they may need to pay out liabilities. Japanese insurers typically hold long-term bonds—some lasting 10 to 30 years—but now, rising interest rates are making these holdings too dangerous. The value of long-term bonds drops sharply when interest rates rise, leaving insurers exposed to sudden losses. They’re being margin-wrecked —meaning their losses are so big they’re being forced to sell to protect their capital. Why Japan’s Bond Market Matters to the World This is not just a Japan issue. Japan is a major player in global finance , holding large amounts of U.S. and European government debt. Its institutions also play a big role in currency markets, especially in how they use Japanese yen (JPY) to invest in other countries. When they start pulling back, the effects are global: Yields (interest rates) on Japanese government bonds (JGBs) rise The Bank of Japan may have to act, or risk losing control The yen weakens, while the U.S. dollar strengthens Risky assets worldwide start to drop in value as money moves to safety The Last Safety Net Is Breaking For years, the world believed that government bonds were “safe” assets—things that never lose value and always have a buyer. That belief is now under pressure. Japanese life insurers were the last big investors who didn’t care about short-term losses , and now they do. Their sudden exit is a sign that even the most trusted part of the financial system is no longer stable. This is causing reactions like: Bigger price swings in U.S. government bonds More investment in gold and Bitcoin Less money flowing into riskier emerging markets Bitcoin’s Moment in the Spotlight When trusted financial systems start to show cracks, people look for alternatives. Assets like Bitcoin and gold—things that don’t rely on governments or interest rates—become attractive . Not because the world is ending, but because the idea of “safe” government bonds is being questioned. This is one of those rare moments when the financial world wakes up and realizes: what we believed to be stable may not be so after all.",coinpaprika,https://coinpaprika.com/news/japanese-corporations-sell-bonds,"ASIA|BTC|FIAT|MARKET|TRADING","",cryptocompare
2025-05-27T09:51:08.000Z,"Is a Correction Coming for Bitcoin (BTC)? Here Are Analyst Views and Technical Data","Bitcoin Could Retreat to $100K, Technical Signals: Sign of Weakening Momentum According to technical analyst Omkar Godbole, the BTC price could rally outside the ascending channel and test the key support level at $100,000. Bitcoin, the cryptocurrency with the highest market value, was trading at $109,500 at the time of writing, according to Binance TR data, testing the ascending trend line stretching from $75,000 to above $110,000. According to TradingView data, price action has struggled to gain upward momentum over the past 24 hours. Despite reports that the Trump family-owned media company was planning to buy $3 billion worth of crypto, the market did not react strongly to this development. What Do Technical Indicators Say? Godbole noted that the 30-day rate of change (ROC), a key indicator measuring Bitcoin’s momentum, is showing a “distinctive negative divergence.” This indicator is indicating weakening momentum, with Bitcoin price forming lower highs, although it is still within an ascending channel. Another noteworthy signal is the MACD histogram. The transition of this indicator into the negative territory indicates a decrease in trend strength and that the upward movement may slow down. The combination of these technical developments means that Bitcoin could break out of the current ascending channel and retest the $100,000 psychological support level. Long-Term Outlook Still Positive Despite all these short-term risks, the overall outlook remains positive. In particular, the “golden cross” formed by the intersection of the 50- and 200-day simple moving averages (SMA) indicates that the long-term uptrend continues. According to analysts, this short-term correction can be considered a healthy consolidation process and will not shake the foundations of the bull market. However, investors are advised to closely monitor technical indicators. *This is not investment advice. Continue Reading: Is a Correction Coming for Bitcoin (BTC)? Here Are Analyst Views and Technical Data",bitcoinsistemi,https://en.bitcoinsistemi.com/is-a-correction-coming-for-bitcoin-btc-here-are-analyst-views-and-technical-data/,"BTC|BUSINESS|MARKET|TRADING|BNB","Bitcoin|News",cryptocompare
2025-05-27T09:48:12.000Z,"Michael Saylor Warns Against Institutional Proof-of-Reserves, Community Reacts","Michael Saylor, executive chairman of Bitcoin-focused firm Strategy, has raised serious concerns about the practice of institutions publicly sharing their crypto proof-of-reserves. Speaking at a side event during the Bitcoin 2025 conference in Las Vegas on May 26, Saylor called the widely adopted transparency method “a bad idea.” Saylor was responding to a question from Blockware Solutions’ lead analyst Mitchell Askew, who asked whether Strategy would consider publishing its own proof-of-reserves . While Saylor did not provide a direct answer, he made it clear that he believes the practice is fundamentally flawed. “The current, conventional way to publish proof of reserves is an insecure proof of reserves,” he stated, adding that it weakens the overall security framework by making wallet addresses traceable. A Growing Industry Trend Post-FTX The push for proof-of-reserves gained momentum after the high-profile collapse of crypto exchange FTX in November 2022. In the wake of that event, many crypto firms — including Binance, Kraken, OKX, and Bitwise — began publishing cryptographic proof that they held enough assets to back customer deposits. The goal was to restore trust in the industry and assure users their funds were safe. But Saylor remains unconvinced. He pointed out that these proofs often only demonstrate what a company owns, not what it owes, offering an incomplete picture of its financial health. He also emphasized that publicizing wallet addresses opens the door to serious vulnerabilities. “No institutional-grade or enterprise security analyst would think it’s a good idea to publish all of the wallet addresses,” he said. “Go to AI, put it in deep think mode… it would write 50 pages of security problems.” Saylor: A Bitcoin Maximalist Saylor’s Strategy is currently the largest corporate Bitcoin holder , with 576,230 BTC worth around $62.6 billion, according to BitcoinTreasuries.NET. The company is followed by MARA Holdings, which holds over 48,000 BTC. Globally, more than 110 publicly listed companies have Bitcoin on their balance sheets. While the crypto community continues to debate the merits of transparency versus security, Saylor’s stance signals a cautionary approach. For him, safeguarding digital assets means more than public accountability — it means keeping critical data private. The post Michael Saylor Warns Against Institutional Proof-of-Reserves, Community Reacts appeared first on TheCoinrise.com .",thecoinrise,https://thecoinrise.com/michael-saylor-warns-against-institutional-proof-of-reserves-community-reacts/,"BTC|BUSINESS|EXCHANGE|BNB","Blockchain News|Michael Saylor PoR|Strategy Bitcoin",cryptocompare
2025-05-27T09:40:28.000Z,"Whale James Wynn Boosts Bitcoin Long Position to Over $621 Million Amid $1.97 Million Unrealized Loss","According to the latest on-chain analysis from COINOTAG News on May 27th, notable cryptocurrency investor James Wynn has significantly augmented his Bitcoin long position. This enhancement occurred just 40 minutes",coinotag,https://en.coinotag.com/breakingnews/whale-james-wynn-boosts-bitcoin-long-position-to-over-621-million-amid-1-97-million-unrealized-loss/,"BTC|BUSINESS|MARKET","BTC",cryptocompare
2025-05-27T09:40:22.000Z,"Bitcoin Recovers From Sub-$108K Drop, Ethereum Maintains $2.6K (Market Watch)","Bitcoin’s price actions took a turn for the worse on Monday evening with a price slip to $107,500 but the asset has managed to recover most losses since then. The altcoins are slightly in the red on a daily scale, including the recent high-flyer HYPE, which has lost some steam after the latest ATH. BTC Back to $109.5K History was made last Wednesday when, after a few days of substantial volatility and rejection below the $107,000 level, the primary cryptocurrency managed to break through and shot past its January 2025 all-time high of around $109,100. The asset flew to $109,800 that day but was quickly stopped and driven south by around three grand. However, that correction was short-lived as the bulls resumed control of the market and initiated an even more impressive leg up on Thursday – the so-called Bitcoin Pizza Day. Back then, BTC skyrocketed to almost $112,000 to chart a fresh all-time high. Trump’s tariff recommendations against the EU on Friday brought some pain and uncertainty to the market, as BTC slipped back down to $107,500. However, it defended that level and stood just above it during the weekend. Bitcoin started to gain traction again on Monday and jumped to a daily high of $110,500 before it slumped to $107,500 later in the evening. As of now, though, it has recovered most losses and stands around $109,500. Its market cap has remained close to $2.180 trillion on CG, while its dominance over the alts is at 61%. BTCUSD. Source: TradingView ETH Stable at $2.6K Most altcoins have charted some losses over the past day, including HYPE, which has retraced since its latest all-time high by 3.5%. SUI has slipped by a similar percentage, while XRM and PI are down by 5.5% and 4.3%, respectively. Ethereum has maintained the $2,600 level after a near 2% increase since yesterday. BNB and TRX are also slightly in the green. QNT is the only double-digit price gainer from the top 100 alts, followed by TKX (7%), VIRTUAL (7%), and INJ (6%). The total crypto market cap has remained at essentially the same level as yesterday, at around $3.570 trillion. Cryptocurrency Market Overview. Source: QuantifyCrypto The post Bitcoin Recovers From Sub-$108K Drop, Ethereum Maintains $2.6K (Market Watch) appeared first on CryptoPotato .",cryptopotato,https://cryptopotato.com/bitcoin-recovers-from-sub-108k-drop-ethereum-maintains-2-6k-market-watch/,"ALTCOIN|BTC|ETH|MARKET|TRADING","BTCEUR|BTCGBP|BTCUSD|BTCUSDT|Crypto News|featured1|Market Updates",cryptocompare
2025-05-27T09:36:48.000Z,"Blockchain.com expands in Africa as local crypto rules take shape","Blockchain.com is stepping up its presence in Africa, targeting markets where governments are beginning to implement crypto regulations. The UK-based exchange plans to open a physical office during the second quarter in Nigeria — its “fastest-growing market” in West Africa — along with broader expansion efforts in Ghana, Kenya and South Africa, according to a May 27 report by Bloomberg. “Nigeria has taken meaningful steps toward creating a clear framework for crypto,” Owenize Odia, Blockchain.com’s general manager for Africa, reportedly said. The move comes as global sentiment shifts, including political tailwinds from the United States, where President Donald Trump’s pro-crypto stance has encouraged industry expansion. Related: Hedera Africa Hackathon launches with $1M prize pool and Web3 focus Nigeria and Ghana lead in crypto regulation While cryptocurrency trading remains restricted in many African countries, some, including Nigeria and Ghana, are taking steps toward creating legal frameworks for exchanges. Odia said the company is prioritizing a license application in Nigeria, which recently enacted a new securities law covering digital assets. Ghana’s central bank released draft guidelines indicating plans to begin regulating crypto platforms by September 2025, while Kenya is still in the research phase. Crypto exchange blockchain.com. Source: Blockchain.com Odia added that such signals of regulatory intent are key to Blockchain.com’s expansion decisions. The exchange sees the region’s youthful population and currency instability as factors fueling crypto adoption. Cointelegraph reached out to Blockchain.com for comment but did not receive a response by publication. Blockchain.com claims 37 million verified users, 92 million wallets and over $1 trillion in transaction volume, according to its website. In 2022, Blockchain.com closed a funding round that saw its valuation spike from $5.2 billion to $14 billion less than two months before the collapse of Do Kwon’s Terra ecosystem . However, a $110 million Series E financing round in 2023 more than halved its 2022 valuation Related: Ethiopia in the global Bitcoin mining spotlight: AMA with UMINERS South Africa leads in crypto race South Africa is emerging as a frontrunner in Africa’s crypto race, with the country positioning itself as a regional hub for digital assets. According to Ben Caselin, chief marketing officer at Johannesburg-based crypto exchange VALR, South Africa’s strong legal infrastructure and business-friendly environment make it an ideal launchpad for crypto companies looking to expand across the continent. In a September 2024 interview with Cointelegraph, Caselin emphasized that regulatory clarity is a major factor drawing both local and international players to South Africa. Momentum continues to build, with the Financial Sector Conduct Authority (FSCA) approving 59 crypto platform licenses by March 2024, as over 260 applications remain under review. Magazine: TradFi is building Ethereum L2s to tokenize trillions in RWAs: Inside story",cointelegraph,https://cointelegraph.com/news/blockchaincom-expands-africa-nigeria-crypto-regulation?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"BTC|ETH|EXCHANGE|MARKET|REGULATION","",cryptocompare
2025-05-27T09:34:30.000Z,"10x: Metaplanet is Trading at $596K Per Bitcoin, Raising Retail Bubble Concerns","Japanese firm Metaplanet is effectively trading at $596,154 per Bitcoin, according to 10x Research , which warned that retail investors may be paying a 447% premium for Bitcoin exposure via the company’s shares. Metaplanet is currently the most shorted stock in Japan, data shows, reflecting mounting skepticism among hedge funds over the company’s valuation and perceived NAV distortion. Currently trading at 1,116 yen, Metalpanet’s stock is up over 400% in the last six months and over 200% this month alone, fueled by the company’s aggressive Bitcoin accumulation strategy.. Often dubbed as ‘Japan’s Strategy,’ Metaplanet adopted a Bitcoin-first treasury strategy in 2024, which has contributed to its meteoric stock rally. Currently, the company holds 7,800 BTC, valued at over $850 million following its recent acquisition of 1,004 BTC earlier this month. Apparently Metaplanet is the most shorted stock in Japan. Do they really think betting against Bitcoin is a winning strategy? pic.twitter.com/SAKsOMO4MX — Simon Gerovich (@gerovich) May 21, 2025 Japan’s Most Shorted Stock Metaplanet Continues to Rise Metaplanet’s distorted NAV has led to hedge fund managers questioning the sustainability of the company’s valuation. Despite being the most shorted stock in Japan, Metaplanet continues to climb, rising 15% today alone. As more investment vehicles offer exposure to Bitcoin, retail investors should be cautious about the risks and the often significant premiums they may be unknowingly paying. Japanese Retail Pours Into Metaplanet via Tax-Free NISA Accounts Metaplanet was the most purchased stock last week through NISA accounts at SBI Securities, Japan’s largest online brokerage, signaling surging retail demand for indirect Bitcoin exposure. Japanese investors are increasingly turning to the tax-free NISA investment scheme to gain access to Bitcoin upside without triggering capital gains taxes. Metaplanet’s CEO, who is scheduled to speak at the Bitcoin Conference in Las Vegas this week, recently described the company as “Japan’s ultimate Bitcoin proxy.” The post 10x: Metaplanet is Trading at $596K Per Bitcoin, Raising Retail Bubble Concerns appeared first on Cryptonews .",cryptonews,https://cryptonews.com/news/10x-metaplanet-is-trading-596k-per-bitcoin/,"ASIA|BTC|BUSINESS|TRADING|ZRX","Bitcoin News|Bitcoin|Japan|Market",cryptocompare
2025-05-27T09:28:03.000Z,"Japan’s Bond Market Crisis Raises Global Contagion Fears and Sparks Interest in Bitcoin as a Potential Safe Haven","Japan’s bond market is in turmoil, with yields spiking and unprecedented losses raising concerns of global financial fallout. As a result of the Bank of Japan’s recent policy changes, long-standing",coinotag,https://en.coinotag.com/japans-bond-market-crisis-raises-global-contagion-fears-and-sparks-interest-in-bitcoin-as-a-potential-safe-haven/,"ASIA|BTC|FIAT|MARKET","Analysis|Bitcoin|News|BTC",cryptocompare
