datetime,headline,summary,source,url
2025-05-05T17:35:16.000Z,"Bitcoin investors’ expectations evolve as 88% of BTC supply is in profit","Key Takeaways:88% of Bitcoin’s supply is in profit below $95,000, indicating a reset in investor expectations. The current price range of $75,000–$95,000 may represent a structural bottom, aligning with market conditions from Q3 2024.The Market Value to Realized Value (MVRV) Ratio at 1.74 acts as a historical support zone, signaling cooling unrealized gains and potential for future growth.Bitcoin’s (BTC) market dynamics are shifting, as Glassnode data reveals that 88% of the supply is currently in profit, with losses concentrated among buyers in the $95,000-$100,000 range. This high profitability, rebounding from a long-term mean of 75%, indicates a reset in investor expectations. Bitcoin percent supply in profit. Source: X.comBitcoin's price staged a recovery from its long-term cumulative mean percentage in profit, marking a notable shift. Previously, in August 2024, Bitcoin retested the 75% mean at around $60,000. This suggests that the price range of $75,000–$95,000 may represent the bottom, aligning with the structural market conditions observed in Q3 2024.Confirming the decrease in holder sales through exchanges, the total exchange flow (inflow + outflow) to network activity ratio provides further insight. Bitcoin researcher Axel Adler Jr. explained that the chart shows a 1.5x decrease in ratio following Bitcoin’s all-time high, directly confirming that the current growth is more organic.Bitcoin exchange flows to the network activity ratio. Source: Axel Adler Jr. The analyst explained that, unlike previous price peaks, where a high ratio (marked by orange bars) signaled heavy selling, current levels show no such urgency, reinforcing a more stable market environment.High profitability and reduced exchange inflows indicate diminished selling pressure from holders, enabling an improved holder’s mindset between $75,000 and $95,000. This suggests that investors viewed BTC as undervalued and not as an exit opportunity, which aligned with the broader bullish sentiment. Related: Watch these Bitcoin price levels as BTC meets ‘decision point’BTC data hint at cooling unrealized gains under $95KGlassnode noted that the Market Value to Realized Value (MVRV) Ratio, a key market sentiment indicator, has returned to its long-term mean of 1.74. Historically, this level has been a support zone (since January 2024) during consolidation phases, signaling a cooling of unrealized gains and a potential base for future growth.Bitcoin MVRV ratio bands. Source: X.comSimilarly, the Network Value to Transactions (NVT) ratio is neutral at 0.5 with Bitcoin priced at $94,400, in contrast to its overbought signal when BTC was previously at this level in February 2025. This shift in market dynamics and evolving holder behavior indicates that the current cohort of profitable investors may be less inclined to sell at these levels. This could further strengthen the bullish case of the present market structure.Bitcoin NVT golden cross. Source: CryptoQuantRelated: BTC dominance due ‘collapse’ at 71%: 5 things to know in Bitcoin this weekThis article does not contain investment advice or recommendations. Every investment and trading move involves risk, and readers should conduct their own research when making a decision.",Cointelegraph,https://cointelegraph.com/news/bitcoin-investors-expectations-evolve-as-88-of-held-btc-supply-is-in-profit?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-05T16:26:27.000Z,"U.S. Crypto Market Structure Bill Unveiled by House Lawmakers","",CoinDesk,https://www.coindesk.com/policy/2025/05/05/u-s-crypto-market-structure-bill-unveiled-by-house-lawmakers
2025-05-05T16:19:07.000Z,"Bybit Showcased Innovative Payments and Crypto Solutions at Web Summit Rio 2025","DUBAI, UAE, May 4, 2025 /PRNewswire/ — Bybit, the world’s second-largest cryptocurrency exchange by trading volume, is excited to have been a part of this year’s Web Summit in Rio. From April 27 to 30, the world’s largest technology event took place in Brazil’s startup city, Rio de Janeiro, where Bybit presented its future-ready crypto offering … Continue reading \""Bybit Showcased Innovative Payments and Crypto Solutions at Web Summit Rio 2025\""",Cryptocurrency News,https://cryptocurrencynews.com/crypto/bybit-showcased-innovative-payments-and-crypto-solutions-at-web-summit-rio-2025/
2025-05-05T16:18:06.000Z,"What will Bitcoin price be if gold hits $5K?","Key takeaways: Bitcoin has historically outperformed gold, more recently by sixfold.Gold’s climb toward $5,000 could set the stage for significant Bitcoin gains.Weakening US dollar and rising global liquidity remain key drivers for both assets.Gold’s march toward $5,000 per ounce and beyond has become a big topic among hard-asset bulls, including Yardeni Research’s head Ed Yardeni and billionaire investor John Paulson. But what could happen to the price of Bitcoin (BTC), touted as “digital gold” by many, if the precious metal surges even higher? BTC price jumped 6x last time gold rallied  Bitcoin has historically delivered far more substantial gains than gold when their markets rally concurrently. From March 2020 to March 2022, during the Federal Reserve’s ultra-loose monetary policies, BTC’s price surged approximately 1,110%, while gold increased by only 35.5%. XAU/USD vs. BTC/USD and Global M2 supply weekly chart. Source: TradingViewIn the November 2022–November 2023 rally, coinciding with rising global money (M2) supply, gold gained about 25%, while Bitcoin jumped by 150% or nearly 6x outperformance.Related: When gold price hits new highs, history shows ‘Bitcoin follows’ within 150 days — AnalystGold’s climb from its current value of around $3,265 to $5,000 will equal 50% gains. So, if history repeats, Bitcoin could grow by 300% or to a price of $285,000 per BTC. That aligns with analyst apsk32’s projected Bitcoin price target, which is based on a power law model normalized against gold’s market cap.Source: X/apsk32Gold boom will push Bitcoin toward $250K — veteran fund managerFrank Holmes, CEO of US Global Investors, sees gold heading to $6,000 during Trump’s presidential term, arguing that bullion has lagged behind the global M2 money supply surge. He links this bold target to Trump’s tariff policies, which he believes could weaken the US dollar by around 25%, boosting gold’s appeal alongside strong central bank demand and underweight investor positioning.Holmes predicts that Bitcoin could break through its $97,000 supply overhang and climb to $120,000–$150,000 in the near term, with a longer-term potential of reaching $250,000 as adoption accelerates.BTC can hit $155K if gold’s lagging correlation holdsIn late April, gold climbed to an all-time high of $3,500, up 33.35% year-to-date (YTD). It has corrected slightly to reach $3,237 as of May 5. In comparison, Bitcoin has risen merely 0.82% YTD.BTC/USD and XAU/USD daily chart comparison. Source: TradingViewSome market watchers, including analyst Cryptollica, point to Bitcoin’s past behavior of following gold after a lag, suggesting a possible move toward the $155,000 level if it breaks out of its prevailing consolidation range.BTC/USD vs XAU/USD trend comparison. Source: Cryptollica/XBitcoin’s 30% pullback from its record high of around $110,00 appears mild compared to past sell-offs of over 50%. This resilience strengthens its role alongside gold and raises the chance it could follow gold’s rally if market conditions improve. This article does not contain investment advice or recommendations. Every investment and trading move involves risk, and readers should conduct their own research when making a decision.",Cointelegraph,https://cointelegraph.com/news/what-will-bitcoin-price-be-if-gold-hits-5k?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-05T15:23:09.000Z,"Bitcoin to See Additional $330B of Corporate Treasury Inflows by 2029: Bernstein","",CoinDesk,https://www.coindesk.com/markets/2025/05/05/bitcoin-to-see-additional-usd330b-of-corporate-treasury-inflows-by-2029-bernstein
2025-05-05T15:22:28.000Z,"U.S. Treasury Sanctions Burmese Militia Group Said to Run 'Pig Butchering' Compounds","",CoinDesk,https://www.coindesk.com/policy/2025/05/05/u-s-treasury-sanctions-burmese-militia-group-said-to-run-pig-butchering-compounds
2025-05-05T15:00:00.000Z,"Crypto market manipulation schemes are becoming increasingly coordinated","Opinion by: Tracy Jin, Chief Operating Officer, MEXCMarket manipulation is everywhere and yet nowhere to be seen. It is an invisible threat affecting crypto and traditional markets, leaving ordinary traders counting the costs. Sometimes, manipulation is obvious — illiquid tokens being pumped high before being dumped just as fast — but often, it's subtler and more challenging to detect.What's more concerning is that these schemes are no longer the domain of rogue whales or amateur pump groups. Signs increasingly point to highly organized, well-funded networks coordinating activities across centralized exchanges, derivatives platforms, and onchain ecosystems. As these actors grow in sophistication, their threat to market integrity expands exponentially.A tale as old as time Market manipulation is as old as markets themselves. In ancient Greece, a philosopher named Thales of Miletus used his knowledge of weather patterns to predict a bumper olive harvest, quietly leasing all the olive presses in the region at a low rate before the season started. Then, when the harvest came in, and demand for presses spiked, he rented them out at inflated prices, pocketing the difference. For a more recent historical example, albeit still 300 years in the past, see the South Sea Company bubble in which company directors dumped shares at peak prices, leaving regular investors rekt. Or the Dutch tulip bubble of a century earlier. Market manipulation has existed in crypto since the first exchanges came onstream around 2011. Those who were around back then may recall the pump-and-dump schemes on the BTC-E exchange orchestrated by a notorious trader called Fontas. Or they might remember Bear Whale, whose 30,000 BTC sell wall crashed the market at a time when total daily trading volume was less than $30 million — for all of crypto combined. While not technically market manipulation, it showed how easily one individual could move the crypto market.Fast forward to today, and crypto is a multi-trillion dollar asset class, rendering manipulation of large-cap assets virtually impossible for solitary whales. But when a group of nefarious traders team up, it's still possible to move markets — and well-organized insiders are doing just that.Manipulators make their moveThe days when a single whale could set a BTC sell wall that took weeks to topple are long gone. While crypto is magnitudes more liquid these days, it's also much more fragmented. This presents opportunities to enterprising traders who hunt in packs to move markets to their advantage. Often working through private Telegram groups, people coordinate activities targeting markets where they can have the most effect. The trend highlights the growing participation of major players in market manipulation schemes, presenting a new level of risk for the crypto industry. Recent: What are exit liquidity traps — and how to detect them before it is too lateIn February, analyst James CryptoGuru warned of large-scale manipulation risks involving spot Bitcoin ETFs. He explained that these instruments could put downward pressure on Bitcoin's price — particularly when traditional financial markets are closed. Such a strategy could trigger liquidations among leveraged traders and create temporary imbalances, allowing large players to accumulate BTC and ETH at discounted prices.Because crypto — both onchain and on-exchange — is highly interconnected, the ripple effects of a successful manipulation attempt extend far and wide. If a trading pair queried by APIs for feeding other markets is knocked out of sync on one centralized exchange, it can generate arbitrage opportunities elsewhere, including on perps markets. As a result, an attack can be initiated on one exchange, and the profits claimed on another, making it extremely hard to catch the culprits.The integrity of the cryptocurrency market faces increased risk. Coordinated groups have deep pockets, technical tools, and cross-platform access to execute and mask complex operations. The troubling part is that most exchanges remain reactive by design since it's virtually impossible to prevent market manipulation. As a result, attackers have a high chance of retaining the advantage, even if the window in which they're free to run amok is becoming increasingly smaller.Not all manipulators break the rulesJust as Thales of Miletus wasn't breaking the rules when he profited off olive season, much of what constitutes crypto manipulation isn't illegal. When a large fund starts buying a particular token through one of their public wallets to attract attention — is that manipulation? Or when market makers go beyond simply matching bid-ask spreads to actively propping up a token's price at the request of a project? Many things move markets, but mostly things that aren't illegal — at least not now.While the moral code governing influencers, market makers, trading firms, and other players of serious size can be debated at length, other cases require less nuance. The last time anyone checked, using thousands of exchange accounts staffed by dozens of users to inflate a particular asset is blatant manipulation. Exchanges, aided by increasingly sophisticated AI-powered tooling, are fighting back.The days when one user would cause mayhem on the markets may be over. The threat hasn't, however, dissipated in the multichain, multi-exchange era — it's multiplied. As a result, exchanges are now locked into a game of whack-a-mole, trying to detect suspicious behavior initiated by hundreds or thousands of accounts simultaneously.Thankfully, exchanges don't have to do it alone, as successful collaboration cases show. When Bybit was hacked in early 2025, other platforms stepped in to lend ETH and help it meet its withdrawal obligations — a rare but powerful sign of solidarity in the face of crisis.As well-funded, highly organized groups continue to test the system, one thing becomes clear: manipulating the market may be relatively easy — but doing so without being detected is increasingly difficult. Collective vigilance, data sharing, and early detection are becoming the most effective tools in safeguarding the integrity of the crypto trading ecosystem.Opinion by: Tracy Jin, Chief Operating Officer, MEXC. This article is for general information purposes and is not intended to be and should not be taken as legal or investment advice. The views, thoughts, and opinions expressed here are the author’s alone and do not necessarily reflect or represent the views and opinions of Cointelegraph.",Cointelegraph,https://cointelegraph.com/news/crypto-market-manipulation-schemes?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-05T14:48:03.000Z,"Ripple commits $25M US school nonprofits","Ripple, the US-based crypto services firm behind the XRP Ledger, has committed $25 million in Ripple USD (RLUSD) to education nonprofits DonorsChoose and Teach For America.According to a May 5 announcement, the grant will be processed through the crypto charity intermediary service The Giving Block. DonorsChoose CEO Alix Guerrier said \""teachers are going the extra mile for their students' education, even spending hundreds — sometimes thousands — of dollars out-of-pocket for their classrooms.\"" The donations are meant to provide teachers with resources for such initiatives.Ripple cites a 2024 Gallup survey showing that 55% of US parents and adults are dissatisfied with the quality of K-12 education in the United States. This highlights “constraints and gaps in funding for education,” the reports reads. Ripple CEO Brad Garlinghouse said in the statement:“We hope to inspire others to do the same, starting with Teacher Appreciation Week, and leading into the rest of the year to support students and teachers with the resources they need to build a stronger future for themselves and their communities.”Teach For America CEO Aneesh Sohoni said the new funding will allow the organization to expand its “Ignite Tutoring Fellows program, drive innovation in our Reinvention Lab, and provide crucial financial assistance” to prepare teachers. Related: The Giving Block starts disaster fund for California wildfire victimsCrypto-fueled charityThe cryptocurrency industry is familiar with charitable donations. Last month, Binance co-founder Changpeng “CZ” Zhao pledged over half a million dollars worth of crypto to the earthquake disaster relief effort in Thailand and Myanmar. The Giving Block forecasts crypto donations to reach $2.5 billion in 2025.Another player in the crypto charity field, Blockchain For Impact (BFI), in March committed $90 million to advance biomedical research.Magazine: 6 Questions for Alex Wilson of The Giving Block",Cointelegraph,https://cointelegraph.com/news/ripple-commits-25m-us-school-nonprofits?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-05T14:42:33.000Z,"Bitcoin Treasury Firms' 'Dry Powder' Could Push Prices Up Significantly: NYDIG","",CoinDesk,https://www.coindesk.com/markets/2025/05/05/bitcoin-treasury-firms-dry-powder-could-push-prices-up-significantly-nydig
2025-05-05T14:21:39.000Z,"Ethereum Preps for Biggest Code Change Since the Merge With Pectra Upgrade","",CoinDesk,https://www.coindesk.com/tech/2025/05/05/ethereum-preps-for-pectra-upgrade-biggest-code-change-since-the-merge
