datetime,headline,summary,source,url,categories,tags,api_source
2025-07-13T05:41:36,"Rich Dad Poor Dad Author Plans to Buy Another Bitcoin Amid Easy Wealth Opportunities","Robert Kiyosaki, renowned author of the bestselling financial guide Rich Dad Poor Dad, recently disclosed his intention to acquire additional Bitcoin holdings at the earliest opportunity. Emphasizing the growing significance",coinotag,https://en.coinotag.com/breakingnews/rich-dad-poor-dad-author-plans-to-buy-another-bitcoin-amid-easy-wealth-opportunities/,"BTC","BTC",cryptocompare
2025-07-13T05:00:31,"Why Bitcoin’s ATH isn’t forcing traders to sell – KEY data suggests…","Bitcoin returns massive gains, yet investors don’t budge.",ambcrypto,https://ambcrypto.com/why-bitcoins-ath-isnt-forcing-traders-to-sell-key-data-suggests/,"BTC|ALTCOIN|BUSINESS","Altcoin|Bitcoin|BTC Trading View|News|News 1|Social|Trading View|ambcrypto",cryptocompare
2025-07-13T04:51:43,"Dogecoin Shows Potential for Move Toward $0.40 Following Triangle Breakout and Volume Surge","Dogecoin has surged past a descending triangle pattern, signaling renewed bullish momentum with key support holding near $0.20 and resistance targets set between $0.40 and $0.45. Trading volume has intensified",coinotag,https://en.coinotag.com/dogecoin-shows-potential-for-move-toward-0-40-following-triangle-breakout-and-volume-surge/,"DOGE|BTC|MARKET|TRADING","Analysis|News|BTC|DOGE",cryptocompare
2025-07-13T04:50:28,"Crypto price predictions: Bonk, Alpaca Finance, Kyber Network","The crypto market held steady during the weekend as the recent bull market paused. Bitcoin was trading at $118,000, while some altcoins like Bonk, Alpaca Finance (ALPACA), Kyber Network Crystal (KNC), and Phoenix (PHB) surged by double digits. Bonk price prediction Bonk, the biggest Solana meme coin, has done well in the past few days, moving from a low of $0.000011 to the current $0.00002590, its highest level since May 12. This surge happened in a high-volume environment, with its daily volume soaring to over $1.2 billion, higher than Trump Coin, Pugy Penguins, and Fartcoin, combined. Bonk price has moved above the 50-day and 100-day Exponential Moving Averages (EMA) and the 23.6% Fibonacci Retracement level at $0.00002080. The MACD indicator and other oscillators like the Relative Strength Index (RSI) have all pointed upwards. Therefore, the token will likely keep rising as bulls target the 50% Fibonacci Retracement level at $0.00003440. A drop below the support at $0.00002080, the 23.6% retracement level will invalidate the bullish Bonk price forecast. Bonk price chart | Source: TradingView Alpaca Finance price forecast One notable thing that happens during a crypto bull run is that some small altcoins jump sharply for no reason. One of those that did that was Alpaca Finance, a decentralized finance (DeFi) product for leveraged products. Alpaca Finance is a crypto project offering leveraged yield farming products. It helps lenders earn safe and stable yields and offers undercollateralized loans for leveraged yield farming positions. Alpaca Finance recently announced that it would shut down its platform following the delisting from Binance. Alpaca Finance 🦙δ0 @AlpacaFinance · Follow After extensive internal deliberation and a thorough evaluation of possible paths forward, we have made the incredibly difficult decision to begin sunsetting Alpaca Finance and all of its products. This choice wasn’t made lightly, but we believe it is the most responsible course 5:42 PM · May 26, 2025 381 Reply Copy link Read 249 replies The daily chart shows that the ALPACA price bottomed at $0.0138 this year, and then rebounded to $0.084. This surge was likely because of the Wyckoff Theory, in which it has now moved into the markup phase. The MACD indicator is about to do a bullish crossover, while the Relative Strength Index has moved to the overbought level. Therefore, the ALPACA price will likely resume the downtrend as the network’s final days arrive. Alpaca price chart | Source: TradingView Kyber Network Crystal price forecast Kyber Network is a platform that describes itself as the liquidity hub for crypto trading. It is a top player in decentralized finance that has handled over $20 billion in volume over time. Kyber Network recently launched KyberSwap Crosschain, a platform that enables swaps across multiple protocols. The daily chart shows that the KNC price went through a short-squeeze, surging from a low of $0.2684 on July 1 to $0.7686, its highest level since December 9. The surge happened after the token formed a falling wedge pattern, a popular bullish reversal pattern. This rally, which happened without any catalyst, will likely be short-lived, which may see it drop to the key support at $0.4265, its highest point on May 12. KNC price chart | Source: TradingView The post Crypto price predictions: Bonk, Alpaca Finance, Kyber Network appeared first on Invezz",invezz,https://invezz.com/news/2025/07/13/crypto-price-predictions-bonk-alpaca-finance-kyber-network/,"TRADING|KNC|ALTCOIN|MARKET|BTC","Altcoins|Crypto|Trading Ideas|Bitcoin|Ethereum",cryptocompare
2025-07-13T04:30:16,"Indicted Crypto Founder Seeks Pardon From US President Trump","According to the latest report, Anatoly Legkodymov, co-founder of crypto platform Bitzlato, has officially requested a pardon from United States President Donald Trump. Legkodymov, a Russian national, was arrested and charged with operating an unlicensed money transmitting business through his cryptocurrency platform, Bitzlato. After his arrest in January 2023, Legkodymov submitted a guilty plea to one charge of running an unlicensed money-transmitting business in December 2023. On July 18, 2024, a US Judge sentenced the defunct crypto exchange co-founder to time served after spending 18 months in detention at Brooklyn’s Metropolitan Detention Centre (MDC). Co-Founder Seeks Pardon To Avoid French Extradition? In a July 11 report by a Russian media outlet , Ivan Melnikov, vice president of the Russian branch of the International Committee for Human Rights, revealed that Legkodymov has officially asked Trump for a federal pardon. According to Melnikov, this move comes as the French authorities try to extradite the Bitzlato co-founder to France. Reports suggest that the French authorities are trying to extradite Legkodymov to face similar charges of operating an unlicensed money-transmitting business. The Russian engineer faces up to 20 years in France for allowing the transfer of significant funds connected to cyber crimes and attacks. Melnikov told the Russian outlet: Anatoly is not a criminal; he became a target in a political campaign against the crypto market and talented Russian programmers. His decision to ask for a pardon is based on the hope that the US will return to a more balanced and fair approach to digital finance, and that the US and Russia will gradually build dialogue. This request might be more strategic than random, considering that Trump has issued roughly 58 presidential pardons since taking the Oval Office in January. Notably, the US President pardoned the Silk Road founder Ross Ulbricht, who was facing two life sentences in federal prison. Has Crypto Completely Won Trump’s Heart? Ross Ulbricht is only one of numerous crypto figures to have received federal pardons from Trump in the past few months. Four former executives of crypto exchange BitMEX, namely Arthur Hayes, Benjamin Delo, Gregory Dwyer, and Samuel Reed, also received pardons from the president. Earlier in May, former Binance CEO Changpeng “CZ” Zhao revealed that he applied for a pardon from Trump after serving jail time as part of his plea deal with the US Department of Justice. Recent reports suggest that the CEO of the now-defunct FTX exchange Sam Bankman-Fried is also trying to secure a federal pardon from the US President.",bitcoinist,https://bitcoinist.com/indicted-crypto-founder-seeks-pardon-from-us/,"AXL|ATOM|ENS|OM|FLR|PYTH|INJ|XAUT|LPT|BRETT|ETH|ASIA|ALTCOIN|HNT|MARKET|SHIB|BNB|EXCHANGE|BTC|REGULATION|TRADING|OTHER|DOGE|SOL|BLOCKCHAIN|XRP|TON|BUSINESS|FIAT|BONK|PYUSD|COMMODITY|ADA|ZRX|MINING|FTT|DOT|USDT|RESEARCH|FORKS|IMX|ICP|TRX|TECHNOLOGY|ARB|WLD|SPONSORED|RAY|SUI|PEPE|WALLET|UNI|XMR|LINK|NEAR|SEI|MATIC|ARKM|USDC|LTC|LUNA|AIRDROP|BTG|MX|TOKEN SALE|BSV|FLOKI|TOKEN LISTING AND DELISTING|BITTENSOR|HBAR|CRO|WIF|ZEC|MEME|COMP|MOG|APE|JUP|AAVE|ONDO|XTZ|BGB|LUNC|XLM|APT|ZK|MANA|AR|AGX|FET|AXS|ADMINISTRATIVE EVENTS|XDC|BCH|MNT|FIL|AVAX|LDO|SSV|ETHFI|ETC|ALGO|RUNE|FDUSD|CAKE|PEOPLE|CFX|NOT","Crypto News|Bitzlato|Changpeng “CZ” Zhao|French authortity|Sam Bankman-Fried|US President Donald Trump",cryptocompare
2025-07-13T04:12:04,"Bitcoin Rally May Elevate Satoshi Nakamoto Into World’s Wealthiest Elite","Bitcoin’s recent surge has propelled the net worth of its elusive creator, Satoshi Nakamoto, into the ranks of the world’s wealthiest individuals, highlighting the profound financial impact of early cryptocurrency",coinotag,https://en.coinotag.com/bitcoin-rally-may-elevate-satoshi-nakamoto-into-worlds-wealthiest-elite/,"BTC|TRADING|MARKET","Analysis|Bitcoin|News|BTC",cryptocompare
2025-07-13T04:11:34,"Bitcoin Miner Bosses Are Raking in Millions – And Investors Are Furious","Executives at US-listed Bitcoin mining firms are taking home pay packages far larger than their peers in energy and IT. Equity-heavy compensation structures are driving up totals and drawing increasing shareholder resistance, according to new findings from VanEck. Miner CEOs Outpace Tech and Energy Peers Across eight miners that VanEck reviewed – Bit Digital, Cipher Mining, CleanSpark, Core Scientific, Hut 8, Marathon Digital, Riot Platforms, and TeraWulf – executive pay averaged $14.4 million in 2024. This is more than double the previous year’s $6.6 million, and significantly above averages in the energy and technology sectors. Such a surge has occurred even as base salaries for mining executives remain broadly in line with other industries, averaging $474,000 in 2023. The primary driver is the sector’s reliance on stock-based compensation, which accounted for 89% of miner executive pay in 2024, compared to lower allocations in comparable sectors. While stock-based incentives can align management with investors, VanEck’s analysis indicates many miners continue to structure these awards with short- to medium-term vesting, limited performance gating, and dilution risks that erode shareholder value. Shareholders appear to be pushing back. Across broader corporate America, nearly 99% of executive pay proposals passed during the 2024 proxy season, while S&P 500 and Russell 3000 companies typically witness 90% or higher support rates. By contrast, Bitcoin miners saw an average support rate of just 64%. Six of the eight miners, including Riot, Core Scientific, Hut 8, Cipher, TeraWulf, and Marathon, have expanded the use of performance stock units (PSUs). These typically vest over multiple years, tied to share price or total shareholder return benchmarks. Marathon has transitioned fully to PSUs in 2025, and Cipher now uses a 50/50 split between restricted stock units and PSUs. Core Scientific reintroduced its long-term incentive plan with performance-linked stock after reorganization. These changes indicate a move away from purely time-based vesting and toward longer-term alignment, although not all firms have fully adopted these practices. CleanSpark, for one, has not implemented PSUs. The same is true for Bit Digital as well. Despite authorizing them, it has yet to issue them according to its latest filings. Pay-for-Performance Misalignment The question of whether these pay structures are delivering value remains. VanEck’s comparison of total executive pay with each miner’s 2024 market-cap growth shows stark contrasts. At TeraWulf and Core Scientific, executive pay amounted to around 2% of the firms’ market-cap increases. This pointed to relatively efficient pay-for-performance alignment. On the other hand, Riot’s executives received $230 million, which is equivalent to 73% of the company’s 2024 market-cap gains, while Marathon’s executive pay was 18% of its market-cap growth. Such disparities have drawn scrutiny, particularly given Riot’s history of shareholder pushback on pay proposals and concerns over dilution tied to expanding equity compensation plans. The post Bitcoin Miner Bosses Are Raking in Millions – And Investors Are Furious appeared first on CryptoPotato .",cryptopotato,https://cryptopotato.com/bitcoin-miner-bosses-are-raking-in-millions-and-investors-are-furious/,"BUSINESS|BTC|MINING|MARKET|TECHNOLOGY","AA News|BTCEUR|BTCGBP|BTCUSD|BTCUSDT|Crypto News|Bitcoin Mining|Marathon Digital|Riot Platforms",cryptocompare
2025-07-13T03:46:49,"Bitcoin’s Record Highs May Reflect Institutional Demand Despite Limited Retail Interest and Lower Search Trends","Bitcoin’s recent rally to new all-time highs highlights a significant divergence between institutional enthusiasm and retail investor interest. Despite Bitcoin breaking records, retail engagement remains muted, with Google search trends",coinotag,https://en.coinotag.com/bitcoins-record-highs-may-reflect-institutional-demand-despite-limited-retail-interest-and-lower-search-trends/,"BTC|MARKET|BUSINESS|TRADING","Analysis|News|BTC",cryptocompare
2025-07-13T03:42:47,"Bitcoin retail interest ‘almost nowhere to be found’ as BTC taps highs","Bitcoin’s surge to all-time highs has barely moved the needle in Google search interest compared to the spike seen after Donald Trump won the US presidential election in November.",cointelegraph,https://cointelegraph.com/news/bitcoin-retail-interest-lacking-google-search-btc-all-time-highs?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"BTC","",cryptocompare
2025-07-13T02:26:43,"DV8 Public Company Limited Reinvents as Bitcoin Financial Firm Under Chairman Chatchaval Jiaravanon","DV8 Public Company Limited announced a strategic pivot towards becoming a Bitcoin-centric financial entity, signaling a significant shift in its corporate direction. The appointment of Chatchaval Jiaravanon, a prominent Thai",coinotag,https://en.coinotag.com/breakingnews/dv8-public-company-limited-reinvents-as-bitcoin-financial-firm-under-chairman-chatchaval-jiaravanon/,"BTC","BTC",cryptocompare
