datetime,headline,summary,source,url
2025-05-15T22:15:00.000Z,"Legacy forex, payments platforms ‘hate’ stablecoin adoption — Kevin O’Leary","Global foreign exchange and payments platforms are lobbying hard against stablecoins, which stand to significantly disrupt their business models, investor Kevin O’Leary said during a keynote address at Consensus 2025. Legacy forex and payments platforms often extract large fees for servicing cross-border cash transfers and stand to lose out on revenue if regulated stablecoins become accepted as a cheaper, faster alternative, O’Leary said at the Toronto conference. “Currency trading is a multi-trillion dollar market — and it’s old and ugly and inefficient,” O’Leary said, adding that “[ t]he biggest threat to that monopoly or oligopoly is a regulated stablecoin.” “Once that’s approved, the multi-trillion dollar FX market becomes efficient, transparent, and inexpensive,” he said. Kevin O’Leary speaking at Consensus. Source: CointelegraphStablecoin legislationUS lawmakers are working on legislation that stands to accelerate global stablecoin adoption, O’Leary added. US Senators are aiming to pass the so-called Genius Act — a framework for regulating stablecoins — before the end of May. “As soon as the SEC approves the stablecoin act, every regulator in the US’s circle — Abu Dhabi, Switzerland, England — will follow,” O’Leary said.“Who’s worried about this? The financial services industry. They hate this idea, and they’re working very hard to stop that bill from happening right now,” he added.O’Leary said regulatory clarity for stablecoins may be a precursor to broader cryptocurrency reform that could potentially unlock trillions of dollars in institutional capital.“When this language comes out, people will see really good refinement, a lot of progress, on things like consumer protection, bankruptcy protection, and ethics,” US Senator Kirsten Gillibrand said during an event hosted by Coinbase's lobbying arm, Stand with Crypto.As of May 15, stablecoins are collectively worth nearly $250 billion in market capitalization, according to data from CoinGecko. Tether’s US-dollar pegged stablecoin USDT is the leader, with a market cap of around $150 million, the data showed. It’s followed by Circle’s USDC, another US-dollar pegged stablecoin with a market cap of more than $60 billion.Magazine: Bitcoin to $1M ‘by 2029,’ CIA tips its hat to Bitcoin: Hodler’s Digest, April 27 – May 3",Cointelegraph,https://cointelegraph.com/news/legacy-forex-payments-platforms-hate-stablecoin-adoption-kevin-o-leary?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-15T22:10:00.000Z,"Trump’s crypto ties ‘add a certain level of challenge’ to passing bills — Coinbase exec","Coinbase chief legal officer Paul Grewal addressed some of the concerns raised by US lawmakers and industry leaders around President Donald Trump’s crypto ventures, and how they may affect related legislation.Speaking at the Consensus conference in Toronto on May 15, Grewal said there had been “hiccups” in Congress since the Senate Banking Committee voted to advance the Guiding and Establishing National Innovation for US Stablecoins, or GENIUS Act, in March. Though Grewal said there were disputes over “substantial issues that need to be addressed” in the bill, he hinted that Trump’s involvement in the industry was a “complicating factor.” “The discussion around the president's support for a certain memecoin or two and other efforts does add a certain level of challenge to the effort to get Democrats and Republicans aligned on the right way to regulate the [spot market], but I have confidence that the Senate and the House are going to sort all that out,” said Grewal.Paul Grewal (right) on stage at Consensus in Toronto on May 15. Source: Cointelegraph.Democrats including Senator Elizabeth Warren explicitly called out the Trump family’s crypto venture, World Liberty Financial, and its USD1 stablecoin in opposing the GENIUS Act. However, some of the bill’s supporters, like Senator Kirsten Gillibrand, who proposed an earlier version of the legislation, said they would remove language specifically targeting the president’s crypto ventures.Related: Democrats seek suspicious activity reports linked to Trump crypto venturesWhatever the terms for modifications to the bill may be, many lawmakers still expect the Senate to take up another vote in a matter of days. Punchbowl reported on May 15 that Democrats “won major victories” after receiving assurances that some of their concerns around consumer protection, Anti-Money Laundering, and national security safeguards would be addressed.First stablecoins, then a market structure bill?The House of Representatives is also considering draft legislation for a digital asset market structure bill, a different iteration of the FIT21 bill that passed the chamber in May 2024. Democratic representatives have similarly pushed back on the legislation, citing “Trump’s crypto corruption.”\""I think we're gonna learn a lot from the progress we see just in the next few days on stablecoins on the appetite to really tackle all these problems on any schedule that resembles the one that was laid out not long ago by the White House and certain leaders in Congress,” said Grewal.Magazine: Trump’s crypto ventures raise conflict of interest, insider trading questions",Cointelegraph,https://cointelegraph.com/news/donald-trump-crypto-challenge-passing-legislation-paul-grewal?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-15T21:39:14.000Z,"Dave Portnoy Says Meme Coins Are 'Gambling' and Not Built to Last","",CoinDesk,https://www.coindesk.com/consensus-toronto-2025-coverage/2025/05/15/dave-portnoy-says-meme-coins-are-gambling-and-not-built-to-last
2025-05-15T21:30:26.000Z,"&quot;The world is trying to hoard Bitcoin right now&quot; — Eric Trump","There is an ongoing race across the world for Bitcoin accumulation, according to Eric Trump, the second-eldest son of US President Donald Trump. Speaking at a crypto conference in Toronto on May 15, Trump said that from families to government funds, “everybody in the world is trying to hoard Bitcoin right now.” The remarks came during a panel at Consensus 2025. Sharing the stage with Asher Genoot, the CEO of Bitcoin (BTC) mining company Hut 8, Trump said Bitcoin adoption has been incredible. “I'm traveling. I'm on a plane. Everybody in the world is trying to hoard Bitcoin right now. Everybody. I hear it from sovereign wealth funds. I hear it from the wealthiest families. I hear from the biggest companies.”Asher Genoot and Eric Trump at Consensus 2025. Source: CointelegraphTrump described what he sees as “two races in Bitcoin”: the accumulation race — currently led by Michael Saylor, he says — and the mining race, which marks his own involvement in the crypto space.President Trump's third child is co-founder of American Bitcoin, a Hut8 subsidiary. On May 12, the companies announced American Bitcoin would merge with Gryphon Digital Mining in a stock-for-stock transaction that will result with a public listing on the Nasdaq. Related: Bitcoin bulls aim for new all-time highs by next week as capital inflows soarTrump crypto ventures cause Democrats consternationThe size of Trump's family crypto ventures has grown considerably over several years from non-fungible token collections and mining to memecoins and a stablecoin. Critics say the ventures pose conflicts of interest and open the door to potential corruption.At various points, Democrats have called for investigations into Trump’s crypto-related activities, proposed legislation aimed at limiting potential financial gains by the Trump family from memecoins, and walked out of a joint hearing on digital assets, citing concerns over the lack of discussion around the president’s involvement in the crypto space.Senate Democrats withdrew their support for a bipartisan stablecoin bill amid ongoing scrutiny of the president’s crypto ventures, though a second voting session could come as soon as May 26.Magazine: Trump’s crypto ventures raise conflict of interest, insider trading question",Cointelegraph,https://cointelegraph.com/news/everybody-in-the-world-is-trying-to-hoard-bitcoin-right-now-eric-trump?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-15T21:13:09.000Z,"Bitcoin Holds Above $100K, Altcoins Slide as Analyst Sees Crypto Rally Into Summer","",CoinDesk,https://www.coindesk.com/markets/2025/05/15/bitcoin-holds-above-usd100k-altcoins-slide-as-analyst-sees-crypto-rally-into-summer
2025-05-15T21:02:55.000Z,"Bitcoin traders’ evolving view of BTC’s role in every portfolio bolsters $100K support","Key takeaway:Bitcoin’s struggles to overtake the $105,000 level as US macroeconomic headwinds remain a challenge.  Steady inflows from institutional investors and the strength of the $100,000 support point to growing confidence in Bitcoin.Bitcoin (BTC) has struggled to break above $105,000 since May 10, leading traders to question whether the bullish momentum has faded. Although BTC managed to reclaim the $104,000 level, demand for leveraged long positions has dropped sharply, as indicated by the decline in the Bitcoin futures premium. Bitcoin 2-month futures annualized premium. Source: laevitas.chOn May 14, the annualized Bitcoin futures premium peaked at 7%, but then fell to 5%, which is near the neutral-to-bearish threshold and matches the level seen four weeks ago when BTC traded around $84,500. This decline in demand for leveraged bullish positions appears to be linked to broader macroeconomic uncertainty, since Bitcoin’s price has been closely following movements in the stock market.S&P 500 futures (left) vs. Bitcoin/USD (right), 30min. Source: TradingViewThe S&P 500 futures reversed early weakness on May 15, coinciding with Bitcoin’s rebound from $101,800 to $104,000. Investors seem more confident that the US Treasury will be compelled to inject liquidity after Federal Reserve Chair Jerome Powell warned that “supply shocks” could keep interest rates higher for longer than expected.Signs of economic weakness have also emerged. The US Bureau of Labor Statistics reported that April’s Producer Price Index fell 0.5% from the previous month, while economists surveyed by FactSet had anticipated a 0.2% rise. According to Reuters, investors’ limited risk appetite is also influenced by ongoing global trade tensions, as the US–China tariff agreement remains only a temporary solution.US 10-year Treasury yields. Source: TradingView / CointelegraphDemand for fixed income has increased, with the yield on the 10-year US Treasury dropping to 4.45% after reaching 4.55% on May 14, reversing the previous week’s trend. Historically, Bitcoin tends to perform better when government bond yields are rising, as this signals reduced confidence in the Treasury’s ability to manage its debt.Bitcoin’s rally to $105,000 hinges on macroeconomic trendsTo assess whether traders are simply avoiding leverage or actively betting on a price decline, it is helpful to analyze Bitcoin options demand. Typically, periods of bearish sentiment push the BTC delta skew indicator above the neutral 6% threshold.Bitcoin 60-day options delta 25% skew (put-call) at Deribit. Source: laevitas.chContrary to expectations, Bitcoin put (sell) options have been trading at a discount compared to call (buy) options, signaling strong confidence in the $100,000 support level. However, the optimism seen on May 14 has faded, with the indicator now at a neutral -4%.Related: What the 10-year Treasury yield means for crypto yields and stablecoinsSince Bitcoin’s price has closely mirrored the US stock market, the chances of breaking above $105,000 depend heavily on macroeconomic developments, such as trends in the US Federal Reserve’s balance sheet and recession risks. Notably, Bitcoin’s high correlation with the S&P 500 rarely persists for more than two months.Net inflows of $320 million into US Bitcoin exchange-traded funds (ETFs) on May 14 point to ongoing institutional demand. This suggests that investors are gradually shifting their perception of Bitcoin from a risk-on asset to a non-correlated instrument, which may reduce the likelihood of sharp price corrections, even in the absence of strong leveraged bullish positions.This article is for general information purposes and is not intended to be and should not be taken as legal or investment advice. The views, thoughts, and opinions expressed here are the author’s alone and do not necessarily reflect or represent the views and opinions of Cointelegraph.",Cointelegraph,https://cointelegraph.com/news/bitcoin-traders-evolving-view-of-btc-s-role-in-every-portfolio-bolsters-100-k-support?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-15T21:00:00.000Z,"Asset tokenization expected to speed capital flows, says Chainlink&#039;s Nazarov","Asset tokenization is set to accelerate the movement of capital across traditional markets, according to Chainlink co-founder Sergey Nazarov. Speaking with Cointelegraph at Consensus 2025 in Toronto, Nazarov said the shift will boost capital velocity in asset classes such as treasuries, equities, private credit, commercial debt, and real estate.\""I think that there are two sides to this equation. One is the asset, and the other one is the payment. So, you need more high-quality assets onchain, but you also need more frictionless payments that existing institutions can use easily,\"" Nazarov said on May 14. The remarks came on the same day Chainlink announced a partnership with Kinexys, a blockchain network for institutional-grade tokenized assets by JP Morgan, and digital asset firm Ondo Finance. Together, the companies will develop payment rails for institutions trading tokenized real-world assets onchain.The partnership tested the exchange of Ondo's US Government Treasuries Fund (OUSG), a tokenized short-term US debt fund, with Kinexys, using Chainlink's Runtime Environment — a framework for connecting legacy financial systems to blockchains in a unified environment.\""What Chainlink is trying to do is kick off a virtuous cycle that triggers kind of a runaway success for the industry as a whole. We want more assets onchain, Nazarov added. \""We want more payment systems onchain,\"" he continued.From left to right: Colin Cunningham, Sergey Nazarov, Nelli Zaltzman and Nathan Allman at Consensus 2025. Source: Vince Quill/CointelegraphThe partnership reflects the broader institutional acceptance of cryptocurrencies and Web3 technologies, following a positive regulatory shift in the United States post-2024 elections and the resignation of Gary Gensler, former chair of the US Securities and Exchange Commission (SEC).Related: ‘Everything is lining up’ — Tokenization is having its breakout momentChainlink's runtime environment Chainlink is a decentralized oracle network that connects smart contracts on blockchains with real-world data, APIs, and offchain systems. Nazarov said the company has been coordinating transactions between financial institutions, asset issuers, and regulators.Chainlink markets its “Runtime Environment\"" as an upgrade to legacy financial systems' protocols, including the Common Business-Oriented Language (COBOL) standard — an operating language developed in 1959 for automated teller machines (ATMs) — and the Java Runtime architecture for online banking applications.Chainlink co-founder Sergey Nazarov speaking at Consensus 2025. Source: Vince Quill/CointelegraphNazarov previously stressed that the United States needs to establish a competitive moat around tokenized assets to keep US capital markets competitive and attractive in the age of global, permissionless finance.Magazine: Ethereum is destroying the competition in the $16.1T TradFi tokenization race",Cointelegraph,https://cointelegraph.com/news/chainlink-jp-morgan-kinexys-ondo-partner-rwa-payment-rails?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-15T20:40:00.000Z,"Bitdeer Q1 revenue falls more than 40% year-over-year","Bitdeer Technologies Group reported a 41% year-over-year drop in revenue to $70.1 million for the first quarter of 2025, the Bitcoin miner said on May 15. The Singaporean company clocked an operating loss of $3.2 million for the quarter, down from a $34.1 million profit during the same period last year, its earnings release said. However, Bitdeer reported a Q1 net income of more than $400 million, largely driven by gains on convertible notes and warrants issued to stablecoin issuer Tether in 2024.Bitdeer’s revenue declines come as miners increasingly expand beyond Bitcoin (BTC) mining and pivot toward supplying high-performance computing (HPC) for artificial intelligence applications. “As we scale self-mining and execute on our ASIC [mining hardware] roadmap, we are also advancing plans for U.S.-based HPC and AI infrastructure,” Matt Kong, Bitdeer’s chief business officer, said in a statement.But Bitcoin miners are still struggling to adapt after the Bitcoin network’s April 2024 halving event, which effectively cut mining revenue in half. Bitdeer has been trying to offset waning mining revenue by selling its own energy-efficient Bitcoin mining hardware. However, sales are still scaling and have not yet made up for lost mining income. Operational summary for Bitdeer in Q1 2025. Source: BitdeerRelated: Bitfarms clocks $36M net loss amid shift from Bitcoin mining to AISelf-mining ramp-upThe company is also ramping up self-mining activities, which involve using mining hardware to accumulate Bitcoin itself.Bitdeer expects its self-mining hashrate to reach 40 exahashes per second (EH/s) by the end of 2025, according to its earnings release. Hashrate is a measure of the computing power securing the Bitcoin network.“With our SEALMINER mining rigs quickly coming off the production line and ample global power capacity available, we expect to achieve rapid growth in our self-mining hashrate,” Kong said.As of March, Tether owned a 21% stake in Bitdeer, according to US regulatory filings.Bitdeer has been reportedly investing in its US expansion as a hedge against the prospect of worsening trade wars. Magazine: Help! My parents are addicted to Pi Network crypto tapper",Cointelegraph,https://cointelegraph.com/news/bitdeer-q1-revenue-down-40-year-over-year?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-15T20:24:57.000Z,"FTX estate to start distributing more than $5B on May 30","More than two-and-a-half years after filing for bankruptcy, cryptocurrency exchange FTX is moving forward with repaying users who have not had access to their funds.In a May 15 notice, the FTX Recovery Trust announced that it would begin disbursing funds to the second group of parties eligible under the exchange’s reorganization plan. Starting on May 30, FTX will send more than $5 billion to creditors “within 1 to 3 business days” through crypto firms BitGo and Kraken. In accordance with the reorganization plan, FTX said five groups of “convenience classes” would receive between 54% and 120% distribution of assets. The repayment schedule for the next class of creditors will be “announced in due course,” and the debtors were expected to pay up to $16 billion if all claims were filed.Breakdown of the second round of FTX repayments. Source: Sunil KavuriFTX began its first round of reimbursements on Feb. 18, which was estimated to repay roughly $1.2 billion to creditors. Though former FTX users will likely be seeing their funds for the first time since the exchange collapsed in November 2022, many have criticized the reorganization plan for basing disbursement on the prices of cryptocurrencies at the time of bankruptcy.Related: FTX EU creditors can now withdraw money from Backpack exchangeSince the end of 2022, the price of Bitcoin has risen more than 400%, from roughly $20,000 to more than $100,000 at the time of publication. According to the recovery plan, 98% of creditors are expected to receive at least 118% of their initial claim value in cash.Criminal cases already wrapped, nearing the endThe estate’s announcement came more than a year after former FTX CEO Sam “SBF” Bankman-Fried was found guilty at trial and sentenced to 25 years in prison for his role in misusing customer funds. Former Alameda Research CEO Caroline Ellison and former FTX Digital Markets co-CEO Ryan Salame pleaded guilty and were sentenced to two and seven-and-a-half years in prison, respectively.FTX engineering director Nishad Singh and co-founder Gary Wang also pleaded guilty and were sentenced to time served. However, Salame’s wife, Michelle Bond, while potentially not directly involved in the exchange’s activities, still faces campaign finance charges in New York.Magazine: Bitcoin eyes ‘crazy numbers,’ JD Vance set for Bitcoin talk: Hodler’s Digest, May 4 – 10",Cointelegraph,https://cointelegraph.com/news/ftx-second-distribution-starting?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-15T20:12:50.000Z,"Addentax Crypto Acquisition Targets $800M in Bitcoin","Addentax Group Corp. (NASDAQ:ATXG), a China-based diversified business group, shocked markets with its bold Addentax crypto acquisition announcement. On Thursday, the company revealed its intention to acquire up to $800 million worth of cryptocurrencies—including as many as 8,000 Bitcoins—through a share-based deal. While the stock initially surged on the news, it later gave back most … Continue reading \""Addentax Crypto Acquisition Targets $800M in Bitcoin\""",Cryptocurrency News,https://cryptocurrencynews.com/market-news/addentax-crypto-acquisition-targets-800m-in-bitcoin/
