datetime,headline,summary,source,url
2025-05-06T22:30:55.000Z,"Senate Democrat Says He's Looking Into Trump's Crypto Businesses","",CoinDesk,https://www.coindesk.com/policy/2025/05/06/senate-democrat-says-hes-looking-into-trumps-crypto-businesses
2025-05-06T22:23:44.000Z,"Bitwise throws NEAR ETF in race for SEC approval with S-1 filing","Digital asset manager Bitwise has filed to list a spot Near exchange-traded fund with the US Securities and Exchange Commission, adding to a growing list of altcoins currently vying to win regulatory approval.The Bitwise Near (NEAR) ETF will track the price movements of the NEAR token, minus expenses, through a traditional brokerage, Bitwise’s May 6 registration statement shows.Bitwise named Coinbase Custody as the proposed custodian of the Bitwise NEAR ETF. The management fee, ticker and stock exchange it seeks to list on weren’t named yet. Source: CointelegraphBitwise must also file a 19b-4 filing with the SEC to kickstart the regulator's approval process for the fund. The crypto native asset manager indicated it would make such a filing when it registered a trust linked to the NEAR ETF in Delaware on April 28.NEAR joins a pile of spot crypto ETFs on the SEC’s deskThe SEC now has at least a dozen spot crypto ETFs to review in 2025, including applications for Litecoin (LTC), Dogecoin (DOGE), Solana (SOL), XRP (XRP), Cardano (ADA), Hedera (HBAR), Polkadot (DOT), Chainlink (LINK), Avalanche (AVAX), Aptos (APT) and Sui (SUI).Bitwise already has applications out for a spot DOGE, SOL, and XRP ETFs, and also has an approved spot Bitcoin (BTC) and Ether (ETH) ETF, which are listed on the NYSE Arca and have attracted a combined $2.35 billion in net inflows since launching last year.NEAR — the token powering the layer-1 Near blockchain — is the 44th largest cryptocurrency by market cap at $2.73 billion, CoinGecko data shows.The Near blockchain was once touted as an Ethereum killer and is considered by its proponents as a solution to the “blockchain trilemma” — the challenge of achieving all three critical aspects of blockchain performance: security, scalability and decentralization.Related: Ethereum’s era of crypto dominance is over — LONGITUDE panelThrough Nightshade sharding, Near can process up to 100,000 transactions per second and is secured by 265 active validators, Nearblocks.io data shows.Source: Justin BonsThe Near ecosystem shifted from decentralized finance to AI infrastructure in 2024, unveiling plans to build the world’s largest open-source large language model.Magazine: 12 minutes of nail-biting tension when Ethereum’s Pectra fork goes live",Cointelegraph,https://cointelegraph.com/news/bitwise-files-s-1-near-etf-sec-approval-s1-filing?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-06T21:26:05.000Z,"58 wallets made over $10 million each from Trump's meme coin vs. 764,000 wallets that lost","<p>This info via a <a href=\""https://www.cnbc.com/2025/05/06/trump-meme-coin-crypto.html?taid=681a7b597903220001ebc478&amp;utm_campaign=trueanthem&amp;utm_content=main&amp;utm_medium=social&amp;utm_source=twitter\"" rel=\""nofollow\"" target=\""_blank\"">CNBC report</a>:</p><ul><li>58 wallets have made over $10 million each from President Donald Trump's meme coin, totaling $1.1 billion in profits, blockchain analytics firm Chainalysis said.\n</li><li>764,000 wallets of mostly small holders have lost money on $TRUMP, according to the firm.</li></ul><p>Good work from the snake oil salesman. </p>\n                            This article was written by Eamonn Sheridan at www.forexlive.com.",Forexlive,https://www.forexlive.com/Cryptocurrency/58-wallets-made-over-10-million-each-from-trumps-meme-coin-vs-764000-wallets-that-lost-20250506/
2025-05-06T21:04:45.000Z,"Bitcoin Dominance Soars Ahead of FOMC as Volatility Burst Looms, Says Analyst","",CoinDesk,https://www.coindesk.com/markets/2025/05/06/bitcoin-dominance-soars-ahead-of-fomc-as-volatility-burst-looms-says-analyst
2025-05-06T20:55:00.000Z,"US regulator moves to drop appeal against Kalshi","The US Commodity Futures Trading Commission (CFTC) is seeking permission from the court to drop an appeal against prediction market Kalshi. The move could allow the platform to offer political event contracts to users without contest.In a May 5 filing in the US Court of Appeals for the District of Columbia Circuit, lawyers for the CFTC filed an unopposed motion for voluntary dismissal, suggesting an agreement with Kalshi. The motion, subject to approval by the court, could end the CFTC’s appeal against a federal court ruling that the financial regulator could not bar Kalshi from listing political event contracts, i.e., bets on elections.Motion to dismiss appeal filed by the CFTC on May 5. Source: CourtlistenerKalshi stipulated in a joint filing that the company would “bear its own costs, court fees and attorney fees incurred” if the court granted the CFTC’s motion to dismiss. The platform said that “election markets are here to stay” in a May 6 X post following the filing.The betting platform initially filed a lawsuit against the CFTC in 2023 in response to the regulator ordering Kalshi to stop offering political event contracts. The company won in the lower court, prompting the appeal by the CFTC in September 2024. Motion to drop the appeal after the change in administration?The case was handled mainly before the US election and the appointment of acting CFTC chair Caroline Pham under President Donald Trump. CFTC Commissioner Summer Mersinger, nominated by former President Joe Biden, reportedly echoed Kalshi’s sentiment in February, claiming that election prediction markets were “here to stay.”Related: Kalshi accepts Bitcoin deposits in bid to woo crypto-native usersLaunched in 2021, Kalshi became popular among many crypto users in part due to bets related to the 2024 US election. Though the CFTC argued in its appeal that betting on the elections could result in “spectacular manipulation” of markets and harm to the public interest, the regulator under Pham and Trump appeared to have reversed its position with the motion to dismiss. Magazine: Pokémon on Sui rumors, Polymarket bets on Filipino Pope: Asia Express",Cointelegraph,https://cointelegraph.com/news/cftc-dismiss-appeal-kalshi?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-06T20:24:34.000Z,"Tether adds Chainalysis tokenization platform for compliance, monitoring","Tether, the issuer of the world’s largest stablecoin by market cap USDt (USDT), has announced a partnership with Chainalysis that will integrate the company’s compliance and monitoring tools onto Tether’s tokenization platform. The move comes amid expanding oversight across the crypto industry.Launched in November 2024, the Hadron by Tether platform is designed for institutions, corporations and governments, entities that may be interested in tokenizing real-world assets ranging from financial instruments and real estate to debt and commodities.The months following the launch have seen increased adoption of real-world asset (RWA) tokenization. According to RWA.xyz, the total RWA market amounts to $22.1 billion, up 10.5% in the past 30 days. There are a total of 100,115 holders of RWA tokens, up 5.6% in the same time frame.“By integrating Chainalysis directly into the platform, we’re offering institutional-grade transparency, compliance, and risk mitigation without compromising on decentralization or control,” Tether CEO Paolo Ardoino said in a statement.According to the announcement, Hadron by Tether users will now have risk detection, real-time transaction monitoring, and Know-Your-Transaction (KYT) support. Terms of the deal were not disclosed. Tether raked in $13 billion in profits in 2024, and posted $1 billion in operating profit for Q1 2025.Related: What is Hadron? Exploring Tether’s asset tokenization platformChainalysis acquisitions and predictionsChainalysis, a blockchain data platform, is known for its security tools and real-time monitoring. Among its partners include exchanges Crypto.com and Bitfinex, payment processor MoonPay, and bank BBVA.Chainalysis has recently beefed up its technology stack, acquiring Web3 security firm Hexagate in December 2024 and Alterya, an AI fraud detection startup, in January this year. The company, founded in 2014, predicted that 2025 would be the biggest year ever for crypto scams due to the rise of artificial intelligence.Magazine: Lazarus Group’s favorite exploit revealed — Crypto hacks analysis",Cointelegraph,https://cointelegraph.com/news/tether-adds-chainalysis-tokenization-platform-compliance-monitoring?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-06T19:53:48.000Z,"FT report suggests advance knowledge of Melania Trump memecoin launch","A group of crypto traders reportedly purchased millions of dollars worth of Melania Trump’s memecoins minutes before she announced the launch on social media.According to a May 6 Financial Times report, the crypto traders earned roughly $100 million from buying $2.6 million worth of MELANIA tokens before the public launch on Jan. 19. Shortly after Trump announced the memecoin launch on social media, the price surged from roughly $2.00 to $12.95 — a 550% increase. The traders reportedly sold their holdings within 12 hours.“In total, the 24 accounts bought up 16.7mn of the 200mn total $MELANIA tokens scheduled for sale during the launch period,” the Financial Times reported. “[...] the run of sales that started pre-launch continued. About $900,000 worth of tokens bought by an additional 22 accounts in the 42 seconds after the launch.”Price of MELANIA token from Jan. 19 to Jan. 28. Source: CoinMarketCapThe memecoin started trading roughly two days after then-president-elect Donald Trump announced the launch of his own TRUMP coin. Both tokens have come under scrutiny from lawmakers, alleging conflicts of interest and corruption due to the potential for bribery and foreign influence.Memecoin dinner prompts call for impeachmentMuch of the scrutiny and criticism from US lawmakers over the memecoins seems to be directed at the president rather than the first lady. After Trump announced some of the top TRUMP tokenholders would be offeried the chance to get access to him at a private dinner and tour, one senator called for his impeachment.Related: Dem lawmakers object to hearing, citing ‘Trump’s crypto corruption’Both the prices of the MELANIA and TRUMP tokens have dropped significantly since shortly after their launch in January, with the First Lady’s memecoin falling to $0.31 at the time of publication. The TRUMP token price briefly surged after the memecoin dinner announcement in April, but had dropped to $10.90 as of May 6. Two companies connected to the president control roughly 80% of the TRUMP supply, though many of the tokens were locked and will be released over the next three years. Critics have suggested that the project's insiders could still rug-pull investors.Magazine: Trump’s crypto ventures raise conflict of interest, insider trading questions",Cointelegraph,https://cointelegraph.com/news/report-advance-knowledge-melania-trump-memecoin?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-06T19:45:00.000Z,"Bitcoin could rally regardless of what the Federal Reserve FOMC decides this week: Here’s why","Key Takeaways:The Fed may pause rates but inject liquidity. Crypto could rally as a recession hedge.The weak US dollar and gold rally signal a shift to scarce assets.The US Federal Reserve Open Market Committee (FOMC) interest rate decision on May 7 will be a defining moment for risk-on assets, including cryptocurrencies. While the consensus points to no change in interest rates, Bitcoin (BTC) and altcoins could see gains if the US Treasury is compelled to inject liquidity to stave off an economic recession.A more accommodative monetary policy could stimulate activity, but the Federal Reserve (Fed) is also contending with a weakening US dollar. Some analysts argue that a US interest rate cut may fail to stimulate growth as recession risks persist, potentially creating an ideal environment for alternative hedge assets such as cryptocurrencies.Source: Jim PaulsenEconomist and investor Jim Paulsen notes that when Fed funds trade above a “neutral” interest rate (Fed Funds minus the annual core Personal Consumption Expenditures Index), the economy has historically moved toward recession or a “growth recession,” a period of sluggish growth with rising unemployment and weak consumer demand. Similar patterns since 1971 support this analysis.According to Paulsen, the Fed will likely be compelled to lower interest rates. Moreover, central bank Chair Jerome Powell is under significant pressure from US President Donald Trump, who has criticized the Fed for not reducing the cost of capital quickly enough.Reasons why the Fed could start easingConcerns about overheated markets remain as the US consumer inflation exceeds the 2% target, and April unemployment rates of 4.2% suggest no signs of economic weakness.FOMC rates estimate for the Sept. 17 decision. Source: CME FedWatchMarket expectations, as reflected in Treasury yield futures, show a 76% chance of interest rates at 4.0% or lower by Sept. 17. This probability has dropped considerably from 90% on April 29, according to the CME FedWatch tool. Traders are growing less confident that the Fed will ease monetary policy. While this may initially seem bearish for risk assets, it could prompt the Treasury to inject liquidity into markets to support government spending.Regardless of the FOMC’s decision, some analysts point out that the Fed’s recent $20.5 billion Treasury bond purchase on May 5 signals renewed intervention. Additional liquidity has historically been bullish for cryptocurrencies, especially as the US dollar lags behind other major global currencies. Consequently, investors are increasingly seeking alternative hedges rather than holding cash.Related: Bitcoin price rallied 1,550% the last time the ‘BTC risk-off’ metric fell this lowDXY US Dollar Index (left, green) vs. Bitcoin/USD (orange). Source: TradingView / CointelegraphThe US Dollar Index (DXY) has dropped below 100 for the first time since July 2023, as investors retreat from US markets amid economic uncertainty. Meanwhile, gold has risen over 12% in the past 30 days and is now trading just 2% below its all-time high of $3,500. Declining confidence in the US Treasury’s ability to finance its debt favors scarce assets such as Bitcoin.While the probability of multiple rate cuts has diminished, this scenario may still be favorable for cryptocurrencies. Should the Fed be pressured to expand its balance sheet, it would likely fuel inflation and erode the value of fixed-income investment factors that ultimately support cryptocurrencies.This article is for general information purposes and is not intended to be and should not be taken as legal or investment advice. The views, thoughts, and opinions expressed here are the author’s alone and do not necessarily reflect or represent the views and opinions of Cointelegraph.",Cointelegraph,https://cointelegraph.com/news/bitcoin-could-rally-regardless-of-what-the-federal-reserve-fomc-decides-this-week-here-s-why?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-06T19:24:42.000Z,"21Shares launches ETP for Crypto.com&#039;s Cronos token","21Shares has launched an exchange traded product (ETP) in Europe, providing investors with exposure to Crypto.com’s Cronos token, the asset manager said. The ETP is listed on Euronext’s Paris and Amsterdam exchanges, 21Shares said in a May 6 announcement. Cronos (CRO) is a layer-1 blockchain network affiliated with Crypto.com, a centralized exchange. The chain is designed to integrate with the Ethereum and Cosmos ecosystems and support “decentralised finance (DeFi), NFTs, and Web3 applications,” 21Shares said. The ETP aims to provide investors with a “straightforward way to integrate CRO into their portfolios through traditional banks and brokers, eliminating the need to directly handle digital wallets or exchanges,” 21Shares said. The CRO token’s historical performance. Source: CoinMarketCap“By launching a Cronos ETP, we are offering investors […] regulated exposure to a blockchain ecosystem that is driving real-world adoption,” Mandy Chiu, 21Shares’ head of financial products development, said in a statement.Related: Standard Chartered sees BNB more than doubling in 2025The CRO token has a market capitalization of approximately $2.3 billion and a fully diluted value (FDV) of nearly $8.7 billion, according to data from CoinMarketCap. Cronos has a total value locked (TVL) of approximately $400 million, according to data from DeFiLlama. Its DeFi ecosystem includes Crypto.com’s liquid Ether staking token, Crypto.com Staked ETH, which has nearly $64 million in TVL, the data shows. Cronos’ TVL. Source: DeFiLlamaAltcoin ETFs aboundOn May 5, asset manager VanEck filed to list an exchange-traded fund (ETF) in the US tied to yet another exchange-affiliated token. The VanEck BNB ETF is the first proposed ETF in the US holding BNB Chain’s native token, BNB. The chain is affiliated with Binance, the world’s largest centralized exchange. In the US, 21Shares has proposed ETFs holding cryptocurrencies including Dogecoin (DOGE), Polkadot (DOT), and Solana (SOL). Asset managers are seeking the US Securities and Exchange Commission’s (SEC) permission to list upward of 70 cryptocurrency ETFs. The wave of filings has come as a result of US President Donald Trump softening the SEC’s regulatory posture toward crypto after taking office in January.Magazine: Solana ‘will be a trillion-dollar asset’: Mert Mumtaz, X Hall of Flame",Cointelegraph,https://cointelegraph.com/news/21-shares-launches-cronos-etp?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2025-05-06T18:44:30.000Z,"Bitcoin bulls rush into long positions ahead of May 7 Fed FOMC interest rate decision","Key Takeaways:Data shows Bitcoin bulls opening margin long positions from $94,400.A $189 million increase in Bitcoin futures open interest and a 15% increase in trading volume show sustained buying interest.BTC momentum tends to slow before FOMC meetings and then turns volatile afterward. The same could happen following this week’s Federal Reserve statements.Bitcoin (BTC) bulls are holding strong around the $94,500 level as the market awaits the Federal Open Market Committee (FOMC) meeting on May 7. Bitcoin analyst Axel Adler Jr. noted BTC’s price strength and pointed out a bullish cluster of long positions forming around $94,400 in the futures market. A similar cluster was observed at the end of April, which pushed BTC prices to $97,500.Bitcoin futures position dominance data. Source: X.comSimilarly, Bitcoin futures open interest (OI) exhibited a swift increase of 2,000 BTC, i.e., roughly $189 million, over the past few hours. A rise in OI and a 15% increase in aggregated volume imply consistent buying pressure despite the price dip.The aggregated funding rate remains near neutral, indicating balanced sentiment between longs and shorts over the past eight hours. However, funding rates have fluctuated, with brief spikes to 0.018% on May 6, suggesting periodic optimism among leveraged traders.Bitcoin open interest, aggregated volume, funding rate and price. Source: Velo. chartMN Capital founder Michaël van de Poppe also identified Bitcoin’s bounce and said that BTC could continue to recover in the markets. The analyst said, “I think we'll continue the grind on Bitcoin upward, the key factor here is whether Gold starts to correct after FOMC tomorrow, indicating that there's the start of the business cycle.Related: Bitcoin sell-off to $93.5K is a brief hiccup — Data still supports new BTC highs in 2025Bitcoin momentum stalls before FOMCSwissblock, an investment management firm, revealed that Bitcoin's momentum typically slowed down before the last five interest rate decisions, followed by a sharp increase in price volatility. In an analysis on X, the firm presented a chart tracking Bitcoin’s 25-day rate of change (ROC) from October 2024 to May 2025. Bitcoin’s price steadily climbed in the charts whenever the ROC trended up or went positive. It was mainly observed during October-November 2024, and recently in April 2025. Bitcoin price momentum around FOMC. Source: X.comConsequently, when the ROC tapers off, BTC corrects, an outcome observed in January-February 2025. Recent data indicates that the ROC remains on an uptrend in May 2025, which increases the possibility of a price gain for Bitcoin. Swissblock emphasized that the FOMC meeting is a potential catalyst for Bitcoin’s next move, noting that the rate decision and Federal Reserve Chair Jerome Powell’s tone could spark volatility in financial markets. Related: Bitcoin price rallied 1,550% the last time the ‘BTC risk-off’ metric fell this lowThis article does not contain investment advice or recommendations. Every investment and trading move involves risk, and readers should conduct their own research when making a decision.",Cointelegraph,https://cointelegraph.com/news/bitcoin-bulls-rush-into-long-positions-ahead-of-may-7-fed-fomc-interest-rate-decision?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
